customer_id,signup_date,region,signup_channel,age,gender
7601-GNDYK,2023-10-09,Central,partner,56,Male
0356-OBMAC,2022-01-16,West,social,78,Female
8067-NIOYM,2024-09-14,West,referral,57,Female
1403-GYAFU,2020-10-25,North,organic,41,Male
4234-XTNEA,2026-07-01,North,partner,26,Male
1297-VQDRP,2020-12-30,South,referral,65,Male
9282-IZGQK,2026-07-22,South,organic,34,Female
5348-CAGXB,2025-09-14,South,organic,44,Male
0621-HJWXJ,2021-06-15,East,paid_search,47,Female
5844-QVTAT,2023-11-20,South,organic,22,Female
8905-IAZPF,2020-11-28,North,partner,30,Female
5394-MEITZ,2021-08-24,East,partner,47,Female
6859-QNXIQ,2020-09-01,West,paid_search,34,Female
2782-LFZVW,2025-10-13,West,organic,22,Female
2866-IKBTM,2026-08-02,South,organic,22,Female
1342-JPNKI,2025-10-19,South,social,52,Male
2817-NTQDO,2025-08-14,East,paid_search,27,Male
7129-AZJDE,2023-11-14,North,organic,25,Male
6986-IJDHX,2023-06-07,Central,partner,42,Male
2560-PPCHE,2021-04-04,Central,social,26,Female
4676-MQUEA,2022-06-29,North,organic,70,Male
8138-EALND,2025-06-13,Central,social,42,Male
3580-HYCSP,2020-08-19,North,partner,46,Male
1352-HNSAW,2020-09-12,East,paid_search,40,Female
2075-PUEPR,2022-02-09,West,partner,50,Male
1982-FEBTD,2024-09-17,South,referral,45,Female
5301-GAUUY,2024-01-05,South,partner,37,Male
5791-KAJFD,2021-12-30,North,organic,22,Female
2654-VBVPB,2026-08-04,West,paid_search,32,Female
1154-HYWWO,2023-07-11,North,partner,26,Male
2501-XWWTZ,2025-10-02,East,social,22,Male
3716-UVSPD,2026-07-25,South,organic,32,Male
6815-ABQFQ,2022-01-16,Central,paid_search,29,Male
7343-EOBEU,2026-05-22,Central,partner,24,Male
3701-SFMUH,2026-02-10,Central,social,33,Male
6103-LIANB,2021-09-20,West,partner,40,Male
7319-VENRZ,2026-01-18,East,partner,28,Male
5846-NEQVZ,2020-09-19,South,paid_search,32,Male
6967-QIQRV,2025-05-29,North,organic,22,Male
5781-RFZRP,2020-09-19,Central,partner,23,Male
0939-YAPAF,2023-09-22,South,partner,27,Female
0308-IVGOK,2025-09-28,East,referral,38,Female
7293-LSCDV,2021-08-21,North,referral,46,Female
7025-WCBNE,2022-10-07,South,paid_search,68,Male
5756-JYOJT,2025-09-22,West,referral,45,Female
4710-FDUIZ,2021-12-20,East,paid_search,44,Male
6030-REHUX,2024-04-28,East,referral,60,Female
9548-LIGTA,2021-08-14,South,organic,31,Male
5150-LJNSR,2024-02-10,North,partner,51,Male
8270-RKSAP,2025-12-12,Central,paid_search,56,Male
6522-YRBXD,2023-10-02,East,partner,77,Male
2640-LYMOV,2026-07-05,South,referral,53,Male
1218-VKFPE,2025-08-23,South,social,27,Female
3627-FHKBK,2026-08-09,West,paid_search,54,Female
2865-TCHJW,2026-05-14,East,paid_search,62,Female
1423-BMPBQ,2026-07-30,South,paid_search,30,Female
2393-DIVAI,2026-06-13,Central,partner,24,Female
5192-EBGOV,2026-07-21,Central,organic,78,Female
4568-KNYWR,2022-05-16,North,partner,37,Male
8752-IMQOS,2026-04-03,West,social,33,Male
0742-LAFQK,2020-08-19,Central,partner,36,Male
0795-LAFGP,2020-09-30,East,organic,58,Male
0619-OLYUR,2020-08-23,North,referral,37,Male
5512-IDZEI,2022-11-04,North,referral,24,Male
0459-SPZHJ,2021-05-26,West,paid_search,32,Male
0215-BQKGS,2024-02-25,Central,referral,27,Male
9244-ZVAPM,2026-08-02,North,partner,47,Male
0719-SYFRB,2025-09-13,East,social,51,Female
8208-EUMTE,2025-04-18,East,paid_search,53,Male
5172-MIGPM,2026-05-17,South,paid_search,45,Male
1710-RCXUS,2022-06-07,West,paid_search,50,Male
0374-FIUCA,2021-03-29,Central,referral,37,Male
5839-SUYVZ,2025-04-24,South,referral,45,Male
5173-ZXXXL,2026-07-02,North,partner,25,Male
1096-ADRUX,2021-03-05,South,paid_search,41,Female
2001-MCUUW,2022-11-04,South,paid_search,42,Male
2731-GJRDG,2023-12-18,West,organic,23,Female
4723-BEGSG,2020-09-06,East,organic,42,Male
6516-NKQBO,2023-06-23,North,organic,48,Male
8672-OAUPW,2022-06-16,South,paid_search,35,Male
8207-DMRVL,2020-08-28,West,partner,42,Male
3419-SNJJD,2021-03-28,East,partner,77,Female
6543-CPZMK,2025-11-27,East,social,32,Male
4765-OXPPD,2025-12-05,South,referral,26,Female
2804-ETQDK,2021-02-25,South,referral,34,Male
6689-VRRTK,2023-01-03,North,social,67,Female
7138-GIRSH,2022-06-30,North,organic,56,Male
9396-ZSFLL,2025-05-22,North,partner,45,Female
6464-KEXXH,2025-12-27,West,social,45,Male
7134-MJPDY,2021-02-23,North,referral,65,Female
5240-CAOYT,2021-11-17,East,paid_search,39,Female
4059-IIEBK,2026-02-09,Central,partner,37,Female
4881-JVQOD,2025-10-30,West,social,68,Male
0516-UXRMT,2021-06-28,East,paid_search,51,Female
4851-BQDNX,2023-04-28,North,referral,37,Male
5148-HKFIR,2025-01-13,East,organic,42,Female
1009-IRMNA,2026-01-24,Central,paid_search,39,Female
3003-CMDUU,2024-08-11,South,partner,32,Female
5016-IBERQ,2024-10-04,Central,referral,32,Male
6797-UCJHZ,2021-02-24,West,organic,67,Female
2469-DTSGX,2020-09-09,South,paid_search,70,Female
4554-YGZIH,2022-08-14,North,organic,67,Male
5099-BAILX,2023-01-27,North,partner,74,Male
9931-KGHOA,2022-11-08,South,social,58,Female
1775-KWJKQ,2020-08-23,South,organic,23,Male
7665-VIGUD,2025-10-21,West,paid_search,50,Male
9411-TPQQV,2023-05-08,East,social,51,Female
7207-RMRDB,2021-03-26,East,social,38,Female
7954-MLBUN,2024-02-10,West,partner,32,Male
2077-DDHJK,2020-12-20,West,partner,35,Female
4913-EHYUI,2022-01-09,West,social,75,Male
0195-IESCP,2025-10-21,Central,paid_search,53,Male
9574-BOSMD,2020-12-24,South,social,45,Male
4580-TMHJU,2023-02-07,Central,social,41,Female
0970-ETWGE,2026-07-24,East,paid_search,46,Male
4908-XAXAY,2022-07-30,North,organic,69,Female
8404-VLQFB,2025-05-28,North,referral,44,Female
1626-ERCMM,2025-01-05,North,partner,66,Male
0887-HJGAR,2026-08-10,Central,social,57,Male
2391-IPLOP,2022-06-27,North,organic,54,Male
5644-PDMZC,2026-07-17,Central,paid_search,79,Female
3509-GWQGF,2024-09-06,West,partner,76,Male
9576-ANLXO,2026-06-13,East,organic,49,Female
2024-BASKD,2026-08-17,Central,partner,45,Female
5845-BZZIB,2023-10-17,Central,paid_search,48,Male
1140-UKVZG,2025-04-15,Central,organic,41,Female
4160-AMJTL,2025-12-19,East,paid_search,71,Female
5183-SNMJQ,2025-10-24,South,partner,24,Male
8100-PNJMH,2020-12-18,North,social,32,Male
7838-LAZFO,2022-12-15,Central,organic,41,Male
4464-JCOLN,2026-06-19,Central,referral,37,Male
2085-JVGAD,2023-07-31,East,paid_search,40,Male
5650-VDUDS,2026-04-25,North,partner,32,Female
8095-WANWK,2025-10-22,Central,partner,56,Female
3030-ZKIWL,2026-08-10,South,social,35,Male
9565-FLVCG,2021-03-26,East,paid_search,53,Male
8755-OGKNA,2021-11-27,West,paid_search,36,Female
2800-VEQXM,2026-06-05,North,paid_search,38,Female
7538-GWHML,2026-07-04,North,partner,44,Female
5533-RJFTJ,2022-08-11,North,referral,31,Male
3859-CVCET,2026-05-13,Central,organic,30,Female
0214-JHPFW,2020-10-20,Central,social,36,Female
5642-MHDQT,2022-03-27,East,organic,51,Female
3088-FVYWK,2022-04-01,East,social,27,Male
3276-HDUEG,2026-07-28,East,organic,38,Female
9092-GDZKO,2024-11-04,South,referral,46,Male
0823-HSCDJ,2022-05-11,East,paid_search,72,Male
3729-OWRVL,2021-03-20,South,partner,74,Male
2324-AALNO,2022-08-18,West,referral,25,Female
0822-GAVAP,2026-07-12,South,paid_search,22,Female
5760-IFJOZ,2026-05-24,West,referral,39,Male
2826-UWHIS,2022-12-04,Central,social,51,Male
1448-PWKYE,2026-07-27,South,paid_search,23,Male
7501-IWUNG,2021-08-14,North,paid_search,54,Female
4957-TREIR,2026-06-03,East,organic,47,Male
7251-LJBQN,2023-05-15,North,partner,79,Female
8040-MNRTF,2026-07-24,South,partner,34,Female
1536-HBSWP,2026-08-06,West,partner,30,Female
5313-FPXWG,2022-06-10,East,organic,57,Male
0067-DKWBL,2026-06-28,East,partner,71,Male
0946-FKYTX,2022-04-20,West,social,33,Male
5076-YVXCM,2022-06-07,North,social,32,Male
8262-COGGB,2026-07-27,East,social,42,Male
6663-JOCQO,2024-01-27,North,paid_search,22,Male
9620-QJREV,2022-10-03,East,partner,31,Male
2276-YDAVZ,2026-05-24,South,referral,28,Female
2682-KEVRP,2024-11-13,Central,referral,61,Female
2480-JZOSN,2026-07-22,South,paid_search,46,Female
0078-XZMHT,2020-09-04,South,partner,39,Male
5896-NPFWW,2026-06-16,North,social,27,Male
9978-HYCIN,2022-09-18,North,partner,61,Male
8338-QIUNR,2020-08-24,South,social,53,Male
1525-LNLOJ,2021-02-21,South,social,29,Male
9450-TRJUU,2023-10-13,West,organic,28,Male
1766-GKNMI,2024-03-26,Central,social,26,Male
6942-LBFDP,2026-06-28,Central,social,52,Female
1456-TWCGB,2026-04-21,Central,referral,26,Male
7133-VBDCG,2024-08-05,Central,partner,43,Female
7596-ZYWBB,2021-03-21,East,partner,58,Female
8329-UTMVM,2024-05-27,South,partner,71,Male
3014-WJKSM,2024-04-10,West,social,37,Male
3347-YJZZE,2024-04-11,South,organic,29,Male
1029-QFBEN,2026-07-21,West,organic,22,Male
7929-DMBCV,2024-12-28,Central,paid_search,27,Female
9661-JALZV,2021-11-13,North,referral,57,Female
5433-KYGHE,2025-07-14,West,social,27,Female
4312-KFRXN,2020-08-23,Central,partner,22,Male
5575-TPIZQ,2022-11-11,East,organic,52,Male
0114-IGABW,2020-10-10,South,partner,37,Female
9944-AEXBM,2023-12-29,South,referral,35,Male
1853-ARAAQ,2024-06-22,North,paid_search,48,Female
6952-OMNWB,2021-01-06,South,partner,71,Male
4697-LUPSU,2026-06-29,West,paid_search,55,Male
8434-VGEQQ,2021-07-27,East,partner,39,Male
4952-YSOGZ,2026-04-30,South,organic,48,Female
1589-AGTLK,2026-05-28,East,paid_search,54,Male
5244-IRFIH,2023-12-11,Central,referral,75,Male
6549-YMFAW,2025-11-29,North,partner,62,Male
4950-HKQTE,2024-11-16,North,social,58,Female
6786-OBWQR,2026-03-27,Central,paid_search,30,Female
2684-EIWEO,2024-02-23,West,social,69,Female
2753-JMMCV,2021-03-25,East,social,43,Male
6439-GTPCA,2022-12-17,Central,paid_search,58,Female
6621-YOBKI,2026-03-21,East,organic,25,Male
1216-JWVUX,2024-08-03,East,paid_search,53,Male
7564-GHCVB,2020-09-14,South,partner,52,Female
1173-NOEYG,2024-06-01,Central,partner,56,Female
7595-EHCDL,2023-12-30,West,partner,37,Male
6647-ZEDXT,2024-03-05,South,partner,31,Female
2521-NPUZR,2020-10-25,West,organic,40,Male
1307-TVUFB,2023-03-02,West,referral,74,Male
7503-MIOGA,2020-09-10,North,social,77,Female
4381-MHQDC,2022-09-29,North,paid_search,46,Female
6923-JHPMP,2026-07-11,East,social,39,Female
5138-WVKYJ,2025-11-13,West,organic,41,Male
4018-PPNDW,2021-08-09,West,social,48,Female
1635-FJFCC,2026-03-21,South,partner,41,Female
2499-AJYUA,2020-08-30,Central,partner,67,Female
6919-ELBGL,2020-09-07,East,partner,70,Male
3966-HRMZA,2026-06-07,South,social,66,Female
6425-JWTDV,2022-08-22,North,paid_search,44,Male
8405-IGQFX,2021-05-29,Central,organic,49,Female
8224-IVVPA,2024-05-25,West,social,33,Female
9477-LGWQI,2020-10-29,East,organic,23,Male
1410-RSCMR,2026-01-17,South,partner,36,Male
3115-CZMZD,2026-08-28,North,paid_search,54,Male
0139-IVFJG,2026-07-06,North,social,26,Female
6683-VLCTZ,2025-01-09,North,social,68,Male
5730-DBDSI,2021-03-16,East,referral,29,Male
0030-FNXPP,2026-05-25,North,referral,37,Female
2189-WWOEW,2025-05-21,North,referral,27,Female
5684-FJVYR,2020-08-28,South,referral,49,Female
4013-GUXND,2026-08-03,West,social,51,Male
1894-IGFSG,2024-11-13,East,paid_search,50,Female
7379-POKDZ,2026-05-29,North,social,48,Male
1266-NZYUI,2020-09-10,West,partner,30,Female
7969-FFOWG,2021-03-30,East,social,41,Male
4718-DHSMV,2025-10-08,North,partner,25,Female
5175-WLYXL,2024-10-22,West,social,35,Male
7817-OMJNA,2025-06-19,Central,referral,40,Male
8728-SKJLR,2023-04-10,East,referral,46,Male
3137-NYQQI,2025-04-08,North,paid_search,25,Male
7706-DZNKK,2025-09-20,South,paid_search,52,Male
0236-HFWSV,2025-06-17,East,organic,38,Male
3900-AQPHZ,2026-08-02,Central,paid_search,54,Female
5842-POCOP,2026-04-13,Central,social,41,Female
2037-XJFUP,2023-12-05,Central,social,42,Male
8823-RLPWL,2020-09-16,Central,partner,47,Female
9505-SQFSW,2026-06-13,East,paid_search,52,Female
7314-OXENN,2026-07-06,West,referral,27,Male
3758-CKOQL,2021-10-16,West,partner,40,Female
0322-CHQRU,2026-06-25,West,organic,23,Male
5676-CFLYY,2020-09-29,West,social,39,Male
7521-AFHAB,2026-04-04,North,social,52,Female
0285-INHLN,2024-06-03,Central,social,54,Male
4678-DVQEO,2026-07-23,North,organic,32,Female
5125-CNDSP,2021-05-23,East,social,36,Male
0691-IFBQW,2022-11-15,East,partner,71,Female
4992-LTJNE,2020-08-27,Central,referral,36,Male
2202-OUTMO,2023-11-03,North,organic,28,Female
0810-BDHAW,2024-08-24,East,referral,33,Female
0229-LFJAF,2020-08-24,South,paid_search,36,Male
7131-ZQZNK,2021-08-26,North,social,41,Female
3442-ZHHCC,2020-12-27,South,paid_search,56,Male
5726-CVNYA,2026-01-10,East,paid_search,42,Female
9871-ELEYA,2023-10-23,Central,social,36,Female
4257-GAESD,2026-02-25,South,organic,46,Female
5173-WXOQV,2026-07-10,Central,social,50,Male
2040-OBMLJ,2024-02-10,West,social,37,Male
6286-ZHAOK,2025-01-01,Central,paid_search,40,Female
3807-XHCJH,2026-08-07,Central,partner,30,Female
3009-JWMPU,2021-06-27,West,partner,53,Male
5671-RQRLP,2020-11-04,West,referral,60,Female
1450-GALXR,2025-11-11,North,partner,28,Female
8859-AXJZP,2023-06-06,West,organic,34,Male
3174-AKMAS,2022-10-23,North,referral,32,Female
3138-BKYAV,2026-02-22,West,referral,56,Male
9926-PJHDQ,2020-09-07,West,referral,24,Female
7382-DFJTU,2025-02-23,West,social,29,Male
2798-NYLMZ,2020-10-14,West,social,33,Male
4289-DTDKW,2023-04-19,South,partner,42,Male
1820-TQVEV,2026-07-26,South,referral,31,Male
2239-JALAW,2021-11-15,East,referral,41,Male
4853-RULSV,2020-10-26,East,organic,49,Male
8098-TDCBU,2023-03-04,South,referral,52,Female
3551-GAEGL,2023-10-22,East,paid_search,25,Male
4785-NKHCX,2026-04-10,East,social,75,Male
3196-NVXLZ,2024-07-21,South,partner,25,Female
6275-YDUVO,2026-06-22,West,social,55,Female
0036-IHMOT,2022-02-07,South,social,46,Female
0115-TFERT,2024-12-04,South,referral,41,Male
4178-EGMON,2020-10-28,East,referral,51,Male
4220-TINQT,2021-08-10,North,partner,43,Female
5318-YKDPV,2023-01-18,West,referral,30,Male
7975-TZMLR,2022-10-12,West,paid_search,40,Male
0295-QVKPB,2026-04-10,Central,partner,48,Male
4335-BSMJS,2021-07-02,South,referral,23,Female
2311-QYMUQ,2025-05-03,East,social,44,Female
3643-AHCFP,2026-02-14,East,paid_search,73,Male
9146-JRIOX,2025-06-20,West,referral,24,Female
3104-OWCGK,2021-09-09,West,referral,31,Male
5337-IIWKZ,2023-11-14,Central,social,38,Male
9101-BWFSS,2022-07-02,Central,referral,34,Female
9650-VBUOG,2023-06-21,North,organic,32,Male
3487-EARAT,2020-11-16,South,paid_search,46,Female
2672-TGEFF,2023-08-03,West,social,36,Female
9231-ZJYAM,2026-04-21,East,paid_search,77,Female
4250-WAROZ,2021-08-21,East,paid_search,75,Male
8184-WMOFI,2021-07-12,North,organic,25,Male
6982-SSHFK,2026-07-30,East,partner,35,Male
6092-QZVPP,2023-08-23,West,organic,24,Male
4625-LAMOB,2022-12-27,North,paid_search,56,Male
0727-BMPLR,2022-01-27,East,partner,65,Female
0392-BZIUW,2020-08-24,Central,social,52,Female
1038-ZAGBI,2025-09-03,East,paid_search,29,Female
6549-NNDYT,2025-08-15,Central,paid_search,33,Female
3027-ZTDHO,2026-07-29,South,organic,44,Male
0422-OHQHQ,2025-05-30,North,referral,52,Female
6916-HIJSE,2021-03-23,West,social,28,Female
2316-ESMLS,2025-08-20,South,paid_search,29,Female
9778-OGKQZ,2020-09-06,North,paid_search,54,Male
7408-OFWXJ,2020-08-19,North,paid_search,33,Female
6007-TCTST,2020-09-16,Central,social,29,Female
2252-NKNSI,2022-04-19,West,referral,49,Male
8713-IGZSO,2026-07-14,South,partner,25,Male
7905-TVXTA,2026-03-29,East,partner,54,Female
7695-PKLCZ,2020-12-27,South,partner,54,Female
2382-BCKQJ,2021-06-29,North,referral,53,Female
8374-UULRV,2020-08-18,Central,referral,32,Male
2207-NHRJK,2026-08-01,Central,referral,26,Male
3224-DFQNQ,2021-03-14,South,organic,37,Female
5275-PMFUT,2020-08-29,South,referral,34,Male
4795-UXVCJ,2024-07-09,Central,social,57,Male
9777-IQHWP,2021-04-29,East,organic,45,Male
0947-MUGVO,2025-01-05,South,social,62,Male
9944-HKVVB,2026-06-16,South,referral,49,Female
4124-MMETB,2024-10-28,East,paid_search,48,Male
3671-SHRSP,2026-05-16,East,organic,26,Male
0979-MOZQI,2021-07-08,North,partner,24,Male
2732-ISEZX,2026-03-30,East,organic,23,Female
3313-QKNKB,2021-09-21,East,referral,43,Male
0323-XWWTN,2026-06-08,South,organic,29,Male
1937-OTUKY,2020-09-08,South,social,58,Female
1573-LGXBA,2021-12-07,East,organic,26,Male
1764-VUUMT,2021-02-28,South,social,57,Male
5073-WXOYN,2021-09-11,Central,referral,46,Female
4713-ZBURT,2022-12-02,East,organic,25,Male
3050-GBUSH,2026-05-24,East,partner,24,Female
0207-MDKNV,2025-06-15,South,social,36,Female
7876-AEHIG,2022-05-20,Central,paid_search,34,Female
7945-HLKEA,2021-09-01,North,social,33,Female
9342-VNIMQ,2023-11-29,East,partner,41,Male
9851-KIELU,2025-10-29,North,partner,26,Male
3523-BRGUW,2024-06-19,West,paid_search,77,Male
3908-BLSYF,2026-02-27,South,organic,47,Female
3199-NPKCN,2021-01-20,South,referral,58,Female
5170-PTRKA,2022-08-09,North,social,32,Female
4661-NJEUX,2026-08-11,West,referral,56,Male
2123-AGEEN,2026-01-27,South,partner,61,Female
1258-YMZNM,2024-06-13,South,partner,63,Female
0048-LUMLS,2023-08-14,Central,paid_search,25,Male
7549-MYGPK,2021-06-11,North,organic,37,Female
5898-IGSLP,2024-02-08,East,social,40,Male
3804-RVTGV,2022-07-15,North,partner,46,Male
6259-WJQLC,2023-12-26,North,referral,70,Male
9227-LUNBG,2026-07-31,North,referral,28,Female
7997-EASSD,2021-06-11,North,social,37,Female
0730-KOAVE,2024-03-09,Central,partner,24,Male
8975-SKGRX,2020-09-19,East,partner,27,Male
0678-RLHVP,2022-03-21,Central,partner,45,Female
4315-MURBD,2025-09-13,South,paid_search,57,Female
2267-FPIMA,2022-06-29,West,partner,43,Male
1051-GEJLJ,2026-07-09,North,social,27,Female
9734-YWGEX,2025-12-07,North,paid_search,58,Female
2719-BDAQO,2025-03-31,North,referral,41,Male
5285-MVEHD,2021-12-18,Central,partner,48,Female
0379-DJQHR,2021-01-29,West,referral,29,Male
0781-LKXBR,2025-11-19,West,social,74,Male
5543-QDCRY,2026-04-24,Central,referral,24,Male
0297-RBCSG,2025-01-23,South,paid_search,45,Male
4694-PHWFW,2025-12-24,West,organic,29,Female
0835-JKADZ,2020-09-23,East,social,55,Female
1907-UBQFC,2025-11-09,East,partner,75,Male
7508-SMHXL,2025-05-19,West,referral,63,Female
3865-YIOTT,2020-08-20,East,referral,27,Male
5993-BQHEA,2025-08-29,North,referral,47,Male
6024-RUGGH,2020-08-26,North,social,40,Male
6513-EECDB,2026-07-22,East,partner,69,Male
3956-CJUST,2024-10-12,East,social,70,Female
4079-WWQQQ,2020-09-15,West,social,35,Male
6103-BOCOU,2024-06-18,East,partner,25,Female
5149-TGWDZ,2024-11-30,North,referral,44,Female
7471-WNSUF,2021-08-26,South,paid_search,38,Male
8942-DBMHZ,2025-09-01,East,partner,23,Male
4301-VVZKA,2025-05-02,Central,partner,43,Male
9199-PWQVC,2021-06-16,East,referral,29,Female
4824-GUCBY,2024-11-08,West,organic,64,Female
5393-HJZSM,2024-01-14,West,social,22,Female
7074-IEVOJ,2026-06-05,South,social,70,Female
9625-QSTYE,2025-08-17,Central,paid_search,30,Female
0862-PRCBS,2020-12-23,West,referral,24,Female
8812-ZRHFP,2024-03-09,Central,organic,38,Female
5146-CBVOE,2025-04-25,West,social,30,Female
0454-OKRCT,2023-12-16,West,paid_search,26,Male
5787-KXGIY,2020-09-16,North,paid_search,39,Male
4750-ZRXIU,2026-05-06,East,referral,72,Female
4198-VFOEA,2025-08-24,North,paid_search,58,Female
6630-UJZMY,2026-04-24,West,partner,78,Female
5709-LVOEQ,2026-08-31,West,social,58,Female
6400-BWQKW,2026-02-28,East,social,54,Female
2692-AQCPF,2021-03-28,South,referral,58,Female
0347-UBKUZ,2025-05-28,North,organic,42,Female
0835-DUUIQ,2024-08-25,West,social,37,Female
0811-GSDTP,2025-08-17,West,paid_search,48,Female
7567-ECMCM,2024-09-04,East,social,24,Male
6115-ZTBFQ,2020-08-22,West,paid_search,53,Female
6353-BRMMA,2022-03-05,West,referral,33,Female
6680-WKXRZ,2026-06-13,East,referral,22,Female
6231-WFGFH,2026-04-29,North,referral,30,Male
9904-EHEVJ,2024-01-07,Central,organic,62,Female
7028-DVOIQ,2023-10-02,East,referral,78,Male
6169-PPETC,2023-10-02,West,referral,46,Male
4208-UFFGW,2026-06-28,Central,social,61,Male
8584-KMVXD,2025-12-20,South,referral,53,Female
8467-WYNSR,2024-10-27,West,social,38,Male
0851-DFJKB,2025-05-19,North,paid_search,48,Female
5382-SOYZL,2024-11-16,Central,paid_search,34,Male
9448-REEVD,2026-07-25,North,organic,26,Male
3261-CQXOL,2020-10-04,East,partner,28,Female
8388-FYNPZ,2026-04-27,South,organic,45,Male
4002-BQWPQ,2024-08-14,North,paid_search,48,Male
5651-YLPRD,2024-01-01,East,social,31,Female
2826-DXLQO,2026-02-15,Central,partner,63,Male
4378-BZYFP,2025-03-29,North,referral,56,Male
9489-UTFKA,2026-01-10,South,social,76,Male
4849-PYRLQ,2022-01-12,North,partner,64,Female
9117-SHLZX,2026-08-15,North,social,30,Male
9889-TMAHG,2026-01-08,South,partner,71,Male
4541-RMRLG,2026-01-18,East,referral,41,Male
7764-BDPEE,2026-05-19,West,organic,42,Male
3429-IFLEM,2020-10-14,West,paid_search,28,Female
3158-MOERK,2026-06-19,West,partner,24,Female
7294-TMAOP,2026-07-31,West,paid_search,40,Female
5002-GCQFH,2022-08-08,South,partner,51,Male
0556-FJEGU,2021-10-19,Central,organic,27,Male
8919-FYFQZ,2023-01-09,North,organic,69,Male
0604-THJFP,2021-10-12,West,paid_search,27,Female
2834-JRTUA,2020-10-10,North,paid_search,30,Male
5875-YPQFJ,2026-08-13,West,social,44,Male
5879-SESNB,2025-10-03,North,paid_search,32,Female
6646-QVXLR,2021-07-13,South,referral,67,Male
6461-PPAXN,2023-10-11,South,referral,58,Female
3318-ISQFQ,2025-01-05,West,paid_search,28,Female
1106-HRLKZ,2023-04-29,North,social,29,Male
2483-XSSMZ,2023-05-23,South,partner,56,Female
8603-IJWDN,2026-08-15,South,organic,42,Male
