customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
2273-QCKXA,2026-05-01,14,19.59,0.467,2026-05-14
2273-QCKXA,2026-06-01,5,22.55,0.461,2026-06-11
2273-QCKXA,2026-07-01,18,23.15,0.413,2026-07-14
2273-QCKXA,2026-08-01,0,31.21,0.356,2026-08-20
0731-EBJQB,2026-03-01,15,0.0,0.726,2026-03-20
0731-EBJQB,2026-04-01,0,30.99,0.666,2026-04-08
0731-EBJQB,2026-05-01,24,26.57,0.909,2026-05-01
0731-EBJQB,2026-06-01,22,27.07,0.622,2026-06-15
0731-EBJQB,2026-07-01,16,41.72,0.8,2026-07-10
0731-EBJQB,2026-08-01,5,40.07,0.786,2026-08-23
1891-QRQSA,2026-03-01,27,22.0,0.358,2026-03-03
1891-QRQSA,2026-04-01,21,26.71,0.199,2026-04-17
1891-QRQSA,2026-05-01,14,21.02,0.173,2026-05-24
1891-QRQSA,2026-06-01,43,33.62,0.271,2026-06-25
1891-QRQSA,2026-07-01,38,12.98,0.446,2026-07-04
1891-QRQSA,2026-08-01,43,44.19,0.107,2026-08-02
8028-PNXHQ,2026-03-01,36,10.91,0.488,2026-03-20
8028-PNXHQ,2026-04-01,31,36.69,0.479,2026-04-23
8028-PNXHQ,2026-05-01,23,27.96,0.335,2026-05-09
8028-PNXHQ,2026-06-01,22,30.66,0.48,2026-06-04
8028-PNXHQ,2026-07-01,36,21.7,0.385,2026-07-03
8028-PNXHQ,2026-08-01,18,26.61,0.439,2026-08-13
5630-AHZIL,2026-03-01,32,28.47,0.752,2026-03-12
5630-AHZIL,2026-04-01,46,9.6,0.81,2026-04-24
5630-AHZIL,2026-05-01,22,18.44,0.754,2026-05-16
5630-AHZIL,2026-06-01,23,22.05,0.954,2026-06-15
5630-AHZIL,2026-07-01,29,23.95,0.786,2026-07-16
5630-AHZIL,2026-08-01,22,36.55,0.662,2026-08-04
2673-CXQEU,2026-03-01,19,5.32,0.765,2026-03-26
2673-CXQEU,2026-04-01,11,11.23,0.778,2026-04-19
2673-CXQEU,2026-05-01,7,12.14,0.713,2026-05-04
2673-CXQEU,2026-06-01,17,14.63,0.606,2026-06-23
2673-CXQEU,2026-07-01,25,10.01,0.631,2026-07-15
2673-CXQEU,2026-08-01,9,12.3,0.593,2026-08-07
6416-JNVRK,2026-03-01,58,70.84,0.502,2026-03-19
6416-JNVRK,2026-04-01,45,16.93,0.551,2026-04-11
6416-JNVRK,2026-05-01,45,81.68,0.524,2026-05-17
6416-JNVRK,2026-06-01,66,89.49,0.642,2026-06-22
6416-JNVRK,2026-07-01,58,63.67,0.579,2026-07-05
6416-JNVRK,2026-08-01,95,80.35,0.705,2026-08-23
5590-ZSKRV,2026-03-01,11,17.68,0.631,2026-03-04
5590-ZSKRV,2026-04-01,2,17.26,0.513,2026-04-22
5590-ZSKRV,2026-05-01,3,12.24,0.65,2026-05-20
5590-ZSKRV,2026-06-01,15,25.95,0.668,2026-06-20
5590-ZSKRV,2026-07-01,12,34.06,0.51,2026-07-22
5590-ZSKRV,2026-08-01,8,21.87,0.538,2026-08-09
0191-ZHSKZ,2026-03-01,29,57.41,0.692,2026-03-14
0191-ZHSKZ,2026-04-01,13,16.8,0.838,2026-04-22
0191-ZHSKZ,2026-05-01,12,42.86,0.739,2026-05-09
0191-ZHSKZ,2026-06-01,3,46.91,0.692,2026-06-16
0191-ZHSKZ,2026-07-01,14,28.38,0.779,2026-07-20
0191-ZHSKZ,2026-08-01,19,13.97,0.611,2026-08-06
3887-PBQAO,2026-03-01,49,17.3,0.588,2026-03-11
3887-PBQAO,2026-04-01,8,19.67,0.506,2026-04-23
3887-PBQAO,2026-05-01,33,15.07,0.813,2026-05-13
3887-PBQAO,2026-06-01,25,8.48,0.619,2026-06-08
3887-PBQAO,2026-07-01,26,8.01,0.511,2026-07-16
3887-PBQAO,2026-08-01,35,4.82,0.499,2026-08-13
5919-TMRGD,2026-03-01,7,23.43,0.804,2026-03-20
5919-TMRGD,2026-04-01,17,23.88,0.744,2026-04-13
5919-TMRGD,2026-05-01,11,29.9,0.673,2026-05-01
5919-TMRGD,2026-06-01,10,17.64,0.65,2026-06-11
5919-TMRGD,2026-07-01,16,14.23,0.404,2026-07-17
5919-TMRGD,2026-08-01,1,3.31,0.418,2026-08-19
8108-UXRQN,2026-03-01,17,11.79,0.753,2026-03-18
8108-UXRQN,2026-04-01,24,4.22,0.473,2026-04-18
8108-UXRQN,2026-05-01,19,29.91,0.509,2026-05-22
8108-UXRQN,2026-06-01,6,9.94,0.605,2026-06-04
8108-UXRQN,2026-07-01,11,5.39,0.484,2026-07-11
8108-UXRQN,2026-08-01,19,20.15,0.637,2026-08-13
9191-MYQKX,2026-03-01,21,23.21,0.567,2026-03-20
9191-MYQKX,2026-04-01,37,29.96,0.594,2026-04-03
9191-MYQKX,2026-05-01,10,46.9,0.485,2026-05-03
9191-MYQKX,2026-06-01,58,24.57,0.785,2026-06-12
9191-MYQKX,2026-07-01,29,21.48,0.488,2026-07-16
9191-MYQKX,2026-08-01,29,24.63,0.535,2026-08-14
9919-YLNNG,2026-03-01,34,10.86,0.664,2026-03-27
9919-YLNNG,2026-04-01,13,38.25,0.495,2026-04-08
9919-YLNNG,2026-05-01,0,27.7,0.601,2026-05-15
9919-YLNNG,2026-06-01,2,48.94,0.649,2026-06-10
9919-YLNNG,2026-07-01,18,52.24,0.694,2026-07-07
9919-YLNNG,2026-08-01,7,9.74,0.662,2026-08-17
0318-ZOPWS,2026-03-01,24,65.57,0.331,2026-03-19
0318-ZOPWS,2026-04-01,22,26.86,0.233,2026-04-15
0318-ZOPWS,2026-05-01,8,27.23,0.237,2026-05-22
0318-ZOPWS,2026-06-01,11,15.36,0.413,2026-06-15
0318-ZOPWS,2026-07-01,13,51.11,0.116,2026-07-08
0318-ZOPWS,2026-08-01,19,34.13,0.222,2026-08-22
4445-ZJNMU,2026-03-01,20,6.19,0.602,2026-03-27
4445-ZJNMU,2026-04-01,33,12.62,0.455,2026-04-22
4445-ZJNMU,2026-05-01,14,2.37,0.461,2026-05-27
4445-ZJNMU,2026-06-01,28,10.7,0.609,2026-06-07
4445-ZJNMU,2026-07-01,31,2.98,0.406,2026-07-14
4445-ZJNMU,2026-08-01,19,11.6,0.396,2026-08-19
4808-YNLEU,2026-03-01,19,4.18,0.543,2026-03-24
4808-YNLEU,2026-04-01,13,12.86,0.66,2026-04-16
4808-YNLEU,2026-05-01,26,27.33,0.477,2026-05-24
4808-YNLEU,2026-06-01,5,19.78,0.631,2026-06-15
4808-YNLEU,2026-07-01,26,26.4,0.679,2026-07-22
4808-YNLEU,2026-08-01,15,30.68,0.651,2026-08-11
1862-QRWPE,2026-03-01,0,36.17,0.393,2026-03-10
1862-QRWPE,2026-04-01,2,18.98,0.462,2026-04-18
1862-QRWPE,2026-05-01,18,21.74,0.411,2026-05-16
1862-QRWPE,2026-06-01,10,41.37,0.416,2026-06-19
1862-QRWPE,2026-07-01,13,66.26,0.478,2026-07-16
1862-QRWPE,2026-08-01,2,17.0,0.534,2026-08-08
2796-NNUFI,2026-03-01,4,49.7,0.527,2026-03-17
2796-NNUFI,2026-04-01,14,58.79,0.546,2026-04-22
2796-NNUFI,2026-05-01,13,35.53,0.679,2026-05-14
2796-NNUFI,2026-06-01,10,49.64,0.733,2026-06-12
2796-NNUFI,2026-07-01,24,41.23,0.639,2026-07-25
2796-NNUFI,2026-08-01,3,28.38,0.635,2026-08-04
3016-KSVCP,2026-03-01,12,65.35,0.368,2026-03-11
3016-KSVCP,2026-04-01,17,26.74,0.148,2026-04-09
3016-KSVCP,2026-05-01,17,0.0,0.262,2026-05-04
3016-KSVCP,2026-06-01,11,68.23,0.434,2026-06-07
3016-KSVCP,2026-07-01,21,17.58,0.442,2026-07-25
3016-KSVCP,2026-08-01,7,33.25,0.365,2026-08-22
4767-HZZHQ,2026-03-01,5,23.04,0.525,2026-03-19
4767-HZZHQ,2026-04-01,6,30.52,0.496,2026-04-22
4767-HZZHQ,2026-05-01,4,10.89,0.584,2026-05-20
4767-HZZHQ,2026-06-01,13,3.03,0.593,2026-06-08
4767-HZZHQ,2026-07-01,7,33.75,0.586,2026-07-22
4767-HZZHQ,2026-08-01,7,49.6,0.504,2026-08-21
2424-WVHPL,2026-03-01,7,2.47,0.449,2026-03-18
2424-WVHPL,2026-04-01,23,55.95,0.501,2026-04-21
2424-WVHPL,2026-05-01,3,35.92,0.426,2026-05-09
2424-WVHPL,2026-06-01,8,19.67,0.476,2026-06-19
2424-WVHPL,2026-07-01,4,17.03,0.586,2026-07-27
2424-WVHPL,2026-08-01,13,0.0,0.581,2026-08-24
7233-PAHHL,2026-03-01,7,6.68,0.752,2026-03-22
7233-PAHHL,2026-04-01,15,79.16,0.596,2026-04-26
7233-PAHHL,2026-05-01,18,31.54,0.637,2026-05-19
7233-PAHHL,2026-06-01,8,43.47,0.476,2026-06-22
7233-PAHHL,2026-07-01,12,34.99,0.419,2026-07-03
7233-PAHHL,2026-08-01,9,59.14,0.601,2026-08-18
6067-NGCEU,2026-03-01,27,26.09,0.489,2026-03-15
6067-NGCEU,2026-04-01,19,31.73,0.487,2026-04-18
6067-NGCEU,2026-05-01,14,36.6,0.324,2026-05-25
6067-NGCEU,2026-06-01,36,57.33,0.361,2026-06-09
6067-NGCEU,2026-07-01,45,46.37,0.436,2026-07-04
6067-NGCEU,2026-08-01,13,10.33,0.39,2026-08-08
9848-JQJTX,2026-03-01,9,62.43,0.308,2026-03-08
9848-JQJTX,2026-04-01,12,39.83,0.287,2026-04-20
9848-JQJTX,2026-05-01,7,84.65,0.448,2026-05-13
9848-JQJTX,2026-06-01,0,65.85,0.365,2026-06-09
9848-JQJTX,2026-07-01,16,70.17,0.391,2026-07-05
9848-JQJTX,2026-08-01,14,73.85,0.177,2026-08-14
8637-XJIVR,2026-03-01,10,32.22,0.549,2026-03-05
8637-XJIVR,2026-04-01,7,3.31,0.542,2026-04-22
8637-XJIVR,2026-05-01,14,12.49,0.333,2026-05-25
8637-XJIVR,2026-06-01,13,13.12,0.386,2026-06-22
8637-XJIVR,2026-07-01,12,24.1,0.417,2026-07-15
8637-XJIVR,2026-08-01,12,28.38,0.427,2026-08-17
9803-FTJCG,2026-03-01,8,3.65,0.484,2026-03-11
9803-FTJCG,2026-04-01,16,24.78,0.417,2026-04-22
9803-FTJCG,2026-05-01,9,18.08,0.352,2026-05-26
9803-FTJCG,2026-06-01,23,23.4,0.499,2026-06-27
9803-FTJCG,2026-07-01,25,6.69,0.372,2026-07-17
9803-FTJCG,2026-08-01,20,19.17,0.382,2026-08-24
0278-YXOOG,2026-03-01,1,6.34,0.498,2026-03-17
0278-YXOOG,2026-04-01,20,20.4,0.581,2026-04-25
0278-YXOOG,2026-05-01,23,14.69,0.437,2026-05-08
0278-YXOOG,2026-06-01,9,24.78,0.564,2026-06-15
0278-YXOOG,2026-07-01,9,7.91,0.507,2026-07-08
0278-YXOOG,2026-08-01,30,10.71,0.595,2026-08-02
3212-KXOCR,2026-03-01,4,151.82,0.746,2026-03-14
3212-KXOCR,2026-04-01,19,30.13,0.514,2026-04-22
3212-KXOCR,2026-05-01,14,125.52,0.69,2026-05-01
3212-KXOCR,2026-06-01,25,75.07,0.753,2026-06-21
3212-KXOCR,2026-07-01,26,71.32,0.641,2026-07-05
3212-KXOCR,2026-08-01,0,84.72,0.716,2026-08-22
4598-XLKNJ,2026-03-01,13,15.57,0.284,2026-03-09
4598-XLKNJ,2026-04-01,16,28.43,0.067,2026-04-07
4598-XLKNJ,2026-05-01,12,30.54,0.09,2026-05-03
4598-XLKNJ,2026-06-01,12,17.39,0.18,2026-06-24
4598-XLKNJ,2026-07-01,3,0.0,0.187,2026-07-06
4598-XLKNJ,2026-08-01,6,0.0,0.179,2026-08-08
6380-ARCEH,2026-03-01,0,14.59,0.568,2026-03-10
6380-ARCEH,2026-04-01,15,32.28,0.685,2026-04-02
6380-ARCEH,2026-05-01,4,28.62,0.662,2026-05-19
6380-ARCEH,2026-06-01,15,35.45,0.606,2026-06-12
6380-ARCEH,2026-07-01,23,30.11,0.58,2026-07-18
6380-ARCEH,2026-08-01,19,30.18,0.525,2026-08-13
3679-XASPY,2026-03-01,12,27.33,0.297,2026-03-08
3679-XASPY,2026-04-01,15,25.25,0.341,2026-04-24
3679-XASPY,2026-05-01,15,28.86,0.546,2026-05-25
3679-XASPY,2026-06-01,4,56.43,0.423,2026-06-16
3679-XASPY,2026-07-01,17,56.61,0.442,2026-07-11
3679-XASPY,2026-08-01,5,7.34,0.375,2026-08-25
7123-WQUHX,2026-03-01,7,25.78,0.223,2026-03-26
7123-WQUHX,2026-04-01,7,18.8,0.326,2026-04-12
7123-WQUHX,2026-05-01,7,48.24,0.2,2026-05-23
7123-WQUHX,2026-06-01,14,26.26,0.245,2026-06-08
7123-WQUHX,2026-07-01,7,29.58,0.349,2026-07-05
7123-WQUHX,2026-08-01,14,9.29,0.132,2026-08-16
5386-THSLQ,2026-03-01,10,60.01,0.511,2026-03-24
5386-THSLQ,2026-04-01,12,26.17,0.532,2026-04-20
5386-THSLQ,2026-05-01,14,24.56,0.383,2026-05-07
5386-THSLQ,2026-06-01,23,8.67,0.507,2026-06-10
5386-THSLQ,2026-07-01,10,31.65,0.445,2026-07-07
5386-THSLQ,2026-08-01,14,27.51,0.411,2026-08-08
3192-NQECA,2026-03-01,9,31.6,0.36,2026-03-14
3192-NQECA,2026-04-01,14,19.0,0.359,2026-04-17
3192-NQECA,2026-05-01,19,0.0,0.518,2026-05-01
3192-NQECA,2026-06-01,9,15.92,0.418,2026-06-12
3192-NQECA,2026-07-01,16,13.51,0.234,2026-07-22
3192-NQECA,2026-08-01,18,20.5,0.363,2026-08-10
6180-YBIQI,2026-03-01,16,26.96,0.162,2026-03-12
6180-YBIQI,2026-04-01,2,11.36,0.12,2026-04-25
6180-YBIQI,2026-05-01,21,49.41,0.305,2026-05-26
6180-YBIQI,2026-06-01,28,47.29,0.218,2026-06-04
6180-YBIQI,2026-07-01,19,27.92,0.089,2026-07-05
6180-YBIQI,2026-08-01,23,33.95,0.141,2026-08-23
6728-DKUCO,2026-03-01,17,32.22,0.304,2026-03-07
6728-DKUCO,2026-04-01,19,14.15,0.362,2026-04-01
6728-DKUCO,2026-05-01,4,24.1,0.276,2026-05-03
6728-DKUCO,2026-06-01,19,16.31,0.478,2026-06-13
6728-DKUCO,2026-07-01,9,14.3,0.239,2026-07-23
6728-DKUCO,2026-08-01,39,3.73,0.32,2026-08-13
9750-BOOHV,2026-03-01,14,23.86,0.467,2026-03-16
9750-BOOHV,2026-04-01,6,15.74,0.405,2026-04-15
9750-BOOHV,2026-05-01,12,14.15,0.62,2026-05-26
9750-BOOHV,2026-06-01,16,19.6,0.374,2026-06-07
9750-BOOHV,2026-07-01,0,16.66,0.567,2026-07-03
9750-BOOHV,2026-08-01,8,17.44,0.518,2026-08-12
8597-CWYHH,2026-03-01,20,39.39,0.484,2026-03-26
8597-CWYHH,2026-04-01,20,54.84,0.358,2026-04-09
8597-CWYHH,2026-05-01,14,0.0,0.462,2026-05-22
8597-CWYHH,2026-06-01,0,37.87,0.499,2026-06-10
8597-CWYHH,2026-07-01,27,13.92,0.512,2026-07-12
8597-CWYHH,2026-08-01,27,32.44,0.481,2026-08-11
2848-YXSMW,2026-03-01,40,21.29,0.511,2026-03-05
2848-YXSMW,2026-04-01,42,37.5,0.658,2026-04-11
2848-YXSMW,2026-05-01,0,15.56,0.554,2026-05-06
2848-YXSMW,2026-06-01,45,10.49,0.781,2026-06-14
2848-YXSMW,2026-07-01,19,14.06,0.669,2026-07-09
2848-YXSMW,2026-08-01,32,14.03,0.641,2026-08-26
0486-HECZI,2026-03-01,7,20.55,0.317,2026-03-19
0486-HECZI,2026-04-01,6,34.92,0.459,2026-04-16
0486-HECZI,2026-05-01,7,21.68,0.321,2026-05-15
0486-HECZI,2026-06-01,8,16.22,0.348,2026-06-15
0486-HECZI,2026-07-01,1,18.9,0.382,2026-07-11
0486-HECZI,2026-08-01,12,15.23,0.279,2026-08-18
4549-ZDQYY,2026-03-01,10,14.73,0.823,2026-03-17
4549-ZDQYY,2026-04-01,5,28.73,0.87,2026-04-16
4549-ZDQYY,2026-05-01,4,11.99,0.956,2026-05-01
4549-ZDQYY,2026-06-01,6,17.62,0.98,2026-06-24
4549-ZDQYY,2026-07-01,14,36.12,0.764,2026-07-22
4549-ZDQYY,2026-08-01,6,26.49,0.98,2026-08-18
5712-AHQNN,2026-03-01,22,22.96,0.442,2026-03-22
5712-AHQNN,2026-04-01,17,19.15,0.488,2026-04-14
5712-AHQNN,2026-05-01,22,17.08,0.427,2026-05-27
5712-AHQNN,2026-06-01,10,10.19,0.475,2026-06-14
5712-AHQNN,2026-07-01,11,23.75,0.427,2026-07-09
5712-AHQNN,2026-08-01,22,24.0,0.393,2026-08-15
4846-WHAFZ,2026-03-01,28,16.21,0.842,2026-03-18
4846-WHAFZ,2026-04-01,16,15.81,0.656,2026-04-01
4846-WHAFZ,2026-05-01,7,7.84,0.726,2026-05-10
4846-WHAFZ,2026-06-01,13,8.42,0.531,2026-06-20
4846-WHAFZ,2026-07-01,0,3.9,0.572,2026-07-16
4846-WHAFZ,2026-08-01,14,9.29,0.44,2026-08-27
5256-SKJGO,2026-03-01,14,35.24,0.615,2026-03-25
5256-SKJGO,2026-04-01,15,59.71,0.516,2026-04-25
5256-SKJGO,2026-05-01,12,15.83,0.583,2026-05-14
5256-SKJGO,2026-06-01,7,38.27,0.534,2026-06-20
5256-SKJGO,2026-07-01,12,41.61,0.553,2026-07-10
5256-SKJGO,2026-08-01,14,46.05,0.468,2026-08-11
3071-VBYPO,2026-03-01,24,9.83,0.666,2026-03-25
3071-VBYPO,2026-04-01,12,12.59,0.592,2026-04-01
3071-VBYPO,2026-05-01,13,6.18,0.702,2026-05-06
3071-VBYPO,2026-06-01,11,11.49,0.637,2026-06-22
3071-VBYPO,2026-07-01,23,8.79,0.706,2026-07-03
3071-VBYPO,2026-08-01,21,17.13,0.742,2026-08-11
9560-BBZXK,2026-03-01,52,12.52,0.725,2026-03-10
9560-BBZXK,2026-04-01,44,7.01,0.63,2026-04-26
9560-BBZXK,2026-05-01,13,3.73,0.795,2026-05-08
9560-BBZXK,2026-06-01,4,27.92,0.774,2026-06-23
9560-BBZXK,2026-07-01,1,18.34,0.767,2026-07-27
9560-BBZXK,2026-08-01,24,45.33,0.945,2026-08-01
5299-RULOA,2026-03-01,8,29.36,0.762,2026-03-21
5299-RULOA,2026-04-01,6,39.83,0.543,2026-04-14
5299-RULOA,2026-05-01,11,29.59,0.684,2026-05-21
5299-RULOA,2026-06-01,9,2.86,0.529,2026-06-03
5299-RULOA,2026-07-01,17,6.59,0.625,2026-07-12
5299-RULOA,2026-08-01,2,32.47,0.588,2026-08-23
8402-OOOHJ,2026-03-01,17,14.88,0.069,2026-03-23
8402-OOOHJ,2026-04-01,16,15.59,0.2,2026-04-04
8402-OOOHJ,2026-05-01,12,11.21,0.195,2026-05-15
8402-OOOHJ,2026-06-01,19,24.18,0.137,2026-06-20
8402-OOOHJ,2026-07-01,16,21.36,0.134,2026-07-15
8402-OOOHJ,2026-08-01,16,29.26,0.046,2026-08-25
9445-ZUEQE,2026-03-01,27,50.45,0.535,2026-03-13
9445-ZUEQE,2026-04-01,8,5.46,0.772,2026-04-22
9445-ZUEQE,2026-05-01,32,46.51,0.583,2026-05-26
9445-ZUEQE,2026-06-01,26,44.14,0.57,2026-06-26
9445-ZUEQE,2026-07-01,19,52.33,0.601,2026-07-11
9445-ZUEQE,2026-08-01,42,38.61,0.572,2026-08-21
1091-SOZGA,2026-03-01,37,11.2,0.127,2026-03-14
1091-SOZGA,2026-04-01,27,6.02,0.368,2026-04-23
1091-SOZGA,2026-05-01,5,15.64,0.062,2026-05-26
1091-SOZGA,2026-06-01,19,23.04,0.211,2026-06-13
1091-SOZGA,2026-07-01,48,12.84,0.084,2026-07-01
1091-SOZGA,2026-08-01,25,1.48,0.128,2026-08-09
2928-HLDBA,2026-03-01,8,62.19,0.514,2026-03-27
2928-HLDBA,2026-04-01,12,54.5,0.634,2026-04-19
2928-HLDBA,2026-05-01,10,58.85,0.677,2026-05-26
2928-HLDBA,2026-06-01,12,63.21,0.814,2026-06-19
2928-HLDBA,2026-07-01,15,94.16,0.624,2026-07-02
2928-HLDBA,2026-08-01,10,44.66,0.794,2026-08-17
0404-SWRVG,2026-03-01,15,42.35,0.644,2026-03-12
0404-SWRVG,2026-04-01,7,44.2,0.387,2026-04-17
0404-SWRVG,2026-05-01,20,37.65,0.545,2026-05-12
0404-SWRVG,2026-06-01,0,9.62,0.404,2026-06-10
0404-SWRVG,2026-07-01,5,14.76,0.381,2026-07-17
0404-SWRVG,2026-08-01,2,21.68,0.326,2026-08-15
6497-TILVL,2026-03-01,22,37.03,0.673,2026-03-08
6497-TILVL,2026-04-01,16,27.58,0.498,2026-04-10
6497-TILVL,2026-05-01,21,49.74,0.407,2026-05-09
6497-TILVL,2026-06-01,17,21.98,0.5,2026-06-02
6497-TILVL,2026-07-01,2,28.62,0.553,2026-07-09
6497-TILVL,2026-08-01,15,16.18,0.586,2026-08-13
7219-TLZHO,2026-03-01,17,20.08,0.308,2026-03-26
7219-TLZHO,2026-04-01,14,5.13,0.185,2026-04-23
7219-TLZHO,2026-05-01,13,18.57,0.134,2026-05-08
7219-TLZHO,2026-06-01,10,24.28,0.199,2026-06-09
7219-TLZHO,2026-07-01,14,18.43,0.244,2026-07-01
7219-TLZHO,2026-08-01,4,11.03,0.379,2026-08-08
4622-YNKIJ,2026-03-01,2,19.2,0.723,2026-03-24
4622-YNKIJ,2026-04-01,24,50.14,0.778,2026-04-14
4622-YNKIJ,2026-05-01,34,36.1,0.652,2026-05-12
4622-YNKIJ,2026-06-01,48,25.27,0.599,2026-06-13
4622-YNKIJ,2026-07-01,35,44.18,0.81,2026-07-14
4622-YNKIJ,2026-08-01,15,20.55,0.723,2026-08-20
4412-YLTKF,2026-03-01,7,36.88,0.433,2026-03-09
4412-YLTKF,2026-04-01,5,36.14,0.493,2026-04-14
4412-YLTKF,2026-05-01,0,36.48,0.448,2026-05-26
4412-YLTKF,2026-06-01,4,23.38,0.543,2026-06-21
4412-YLTKF,2026-07-01,3,6.84,0.448,2026-07-08
4412-YLTKF,2026-08-01,0,20.6,0.128,2026-08-24
6734-PSBAW,2026-03-01,29,18.44,0.713,2026-03-12
6734-PSBAW,2026-04-01,32,39.33,0.57,2026-04-15
6734-PSBAW,2026-05-01,0,14.89,0.638,2026-05-26
6734-PSBAW,2026-06-01,12,26.99,0.566,2026-06-22
6734-PSBAW,2026-07-01,29,24.79,0.702,2026-07-06
6734-PSBAW,2026-08-01,35,19.3,0.649,2026-08-11
3930-ZGWVE,2026-03-01,2,29.75,0.625,2026-03-07
3930-ZGWVE,2026-04-01,25,28.26,0.652,2026-04-26
3930-ZGWVE,2026-05-01,24,30.57,0.824,2026-05-16
3930-ZGWVE,2026-06-01,28,36.56,0.856,2026-06-24
3930-ZGWVE,2026-07-01,20,24.91,0.656,2026-07-02
3930-ZGWVE,2026-08-01,18,40.34,0.597,2026-08-20
2639-UGMAZ,2026-03-01,12,30.88,0.567,2026-03-26
2639-UGMAZ,2026-04-01,11,34.54,0.684,2026-04-14
2639-UGMAZ,2026-05-01,7,24.26,0.787,2026-05-11
2639-UGMAZ,2026-06-01,11,13.4,0.609,2026-06-13
2639-UGMAZ,2026-07-01,12,31.31,0.711,2026-07-09
2639-UGMAZ,2026-08-01,9,20.48,0.83,2026-08-11
2876-GZYZC,2026-03-01,9,20.55,0.209,2026-03-26
2876-GZYZC,2026-04-01,11,21.74,0.194,2026-04-02
2876-GZYZC,2026-05-01,7,14.62,0.294,2026-05-18
2876-GZYZC,2026-06-01,13,18.09,0.141,2026-06-15
2876-GZYZC,2026-07-01,9,10.35,0.217,2026-07-05
2876-GZYZC,2026-08-01,8,0.0,0.236,2026-08-26
6207-WIOLX,2026-03-01,20,9.77,0.209,2026-03-21
6207-WIOLX,2026-04-01,14,18.51,0.02,2026-04-20
6207-WIOLX,2026-05-01,20,54.7,0.264,2026-05-27
6207-WIOLX,2026-06-01,5,34.72,0.098,2026-06-15
6207-WIOLX,2026-07-01,13,24.87,0.103,2026-07-17
6207-WIOLX,2026-08-01,14,13.84,0.02,2026-08-24
8587-XYZSF,2026-03-01,5,17.8,0.335,2026-03-16
8587-XYZSF,2026-04-01,5,20.15,0.488,2026-04-06
8587-XYZSF,2026-05-01,6,16.95,0.324,2026-05-18
8587-XYZSF,2026-06-01,5,9.4,0.425,2026-06-18
8587-XYZSF,2026-07-01,7,34.03,0.477,2026-07-24
8587-XYZSF,2026-08-01,9,25.04,0.337,2026-08-27
3091-FYHKI,2026-03-01,12,39.85,0.45,2026-03-10
3091-FYHKI,2026-04-01,16,44.71,0.644,2026-04-04
3091-FYHKI,2026-05-01,10,29.73,0.498,2026-05-03
3091-FYHKI,2026-06-01,15,44.14,0.269,2026-06-26
3091-FYHKI,2026-07-01,14,30.25,0.411,2026-07-08
3091-FYHKI,2026-08-01,10,14.75,0.538,2026-08-23
2372-HWUHI,2026-03-01,8,12.36,0.6,2026-03-26
2372-HWUHI,2026-04-01,14,1.64,0.487,2026-04-20
2372-HWUHI,2026-05-01,18,12.65,0.469,2026-05-25
2372-HWUHI,2026-06-01,9,3.51,0.516,2026-06-06
2372-HWUHI,2026-07-01,8,7.41,0.603,2026-07-03
2372-HWUHI,2026-08-01,5,3.19,0.516,2026-08-14
7799-LGRDP,2026-03-01,18,21.07,0.61,2026-03-15
7799-LGRDP,2026-04-01,29,27.19,0.845,2026-04-21
7799-LGRDP,2026-05-01,25,0.0,0.687,2026-05-25
7799-LGRDP,2026-06-01,34,19.21,0.822,2026-06-01
7799-LGRDP,2026-07-01,33,19.76,0.641,2026-07-12
7799-LGRDP,2026-08-01,36,23.41,0.618,2026-08-14
7850-VWJUU,2026-03-01,8,28.18,0.42,2026-03-12
7850-VWJUU,2026-04-01,8,21.91,0.512,2026-04-10
7850-VWJUU,2026-05-01,16,20.65,0.462,2026-05-11
7850-VWJUU,2026-06-01,18,26.48,0.489,2026-06-07
7850-VWJUU,2026-07-01,13,25.59,0.398,2026-07-25
7850-VWJUU,2026-08-01,17,27.49,0.415,2026-08-17
3774-VBNXY,2026-03-01,15,4.15,0.258,2026-03-22
3774-VBNXY,2026-04-01,35,26.78,0.157,2026-04-06
3774-VBNXY,2026-05-01,14,22.9,0.31,2026-05-15
3774-VBNXY,2026-06-01,27,0.0,0.187,2026-06-17
3774-VBNXY,2026-07-01,36,45.26,0.212,2026-07-14
3774-VBNXY,2026-08-01,17,18.67,0.178,2026-08-16
6217-KDYWC,2026-03-01,9,11.54,0.568,2026-03-22
6217-KDYWC,2026-04-01,4,13.34,0.673,2026-04-23
6217-KDYWC,2026-05-01,8,2.54,0.703,2026-05-21
6217-KDYWC,2026-06-01,3,16.86,0.558,2026-06-11
6217-KDYWC,2026-07-01,13,16.8,0.615,2026-07-05
6217-KDYWC,2026-08-01,2,35.13,0.674,2026-08-15
0390-DCFDQ,2026-03-01,38,34.37,0.483,2026-03-08
0390-DCFDQ,2026-04-01,0,56.2,0.472,2026-04-14
0390-DCFDQ,2026-05-01,19,50.03,0.384,2026-05-26
0390-DCFDQ,2026-06-01,24,29.38,0.387,2026-06-26
0390-DCFDQ,2026-07-01,5,26.37,0.531,2026-07-27
0390-DCFDQ,2026-08-01,12,47.19,0.492,2026-08-06
3146-MSEGF,2026-03-01,27,70.06,0.578,2026-03-22
3146-MSEGF,2026-04-01,21,191.4,0.582,2026-04-18
3146-MSEGF,2026-05-01,21,53.42,0.521,2026-05-20
