customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
9577-WJVCQ,Basic,Month-to-month,Monthly,Mailed check,54.45,68,active,2021-01-07,
9512-UIBFX,Basic,Month-to-month,Monthly,Mailed check,95.15,18,cancelled,2025-02-21,2026-09-13
6202-DYYFX,Standard,One year,Annual,Credit card (automatic),76.0,22,active,2024-10-24,
3808-HFKDE,Basic,Month-to-month,Monthly,Electronic check,44.35,20,active,2025-01-11,
5583-SXDAG,Basic,Month-to-month,Monthly,Electronic check,70.0,1,cancelled,2026-08-07,2026-07-25
3488-PGMQJ,Basic,Month-to-month,Monthly,Electronic check,74.5,8,cancelled,2025-12-23,2026-08-05
3580-REOAC,Basic,Month-to-month,Monthly,Credit card (automatic),44.85,10,cancelled,2025-10-20,2026-09-06
7534-BFESC,Basic,Month-to-month,Monthly,Electronic check,76.1,24,cancelled,2024-08-29,2026-08-07
3727-OWVYD,Standard,One year,Annual,Mailed check,61.2,35,active,2023-10-11,
2294-SALNE,Standard,One year,Annual,Mailed check,86.8,23,active,2024-10-05,
4847-TAJYI,Basic,Month-to-month,Monthly,Electronic check,89.35,6,active,2026-02-23,
1563-IWQEX,Basic,Month-to-month,Monthly,Mailed check,19.7,12,active,2025-08-30,
8203-XJZRC,Basic,Month-to-month,Monthly,Mailed check,20.25,1,active,2026-08-11,
6556-DBKZF,Pro,Two year,Annual,Electronic check,76.05,71,active,2020-10-08,
6851-WEFYX,Basic,Month-to-month,Monthly,Electronic check,100.8,35,active,2023-10-12,
2985-JUUBZ,Basic,Month-to-month,Monthly,Electronic check,74.55,40,active,2023-05-04,
6390-DSAZX,Basic,Month-to-month,Monthly,Mailed check,73.6,1,cancelled,2026-08-04,2026-09-05
0895-LMRSF,Standard,One year,Annual,Bank transfer (automatic),64.9,23,active,2024-09-30,
8098-LLAZX,Basic,Month-to-month,Monthly,Electronic check,95.45,4,cancelled,2026-04-20,2026-08-20
8266-VBFQL,Basic,Month-to-month,Monthly,Electronic check,90.4,4,active,2026-04-29,
8181-YHCMF,Pro,Two year,Annual,Credit card (automatic),60.3,68,active,2020-12-30,
2240-HSJQD,Basic,Month-to-month,Monthly,Mailed check,81.85,38,active,2023-07-08,
1248-DYXUB,Pro,Two year,Annual,Mailed check,24.8,52,active,2022-04-29,
0265-EDXBD,Basic,Month-to-month,Monthly,Electronic check,74.9,32,cancelled,2023-12-19,2026-08-16
4115-BNPJY,Pro,Two year,Annual,Mailed check,75.55,29,active,2024-04-17,
3167-SNQPL,Basic,Month-to-month,Monthly,Electronic check,101.15,38,active,2023-07-08,
4091-TVOCN,Standard,One year,Annual,Credit card (automatic),78.75,48,active,2022-09-15,
1098-TDVUQ,Basic,Month-to-month,Monthly,Bank transfer (automatic),19.25,1,active,2026-08-11,
7277-OZCGZ,Basic,Month-to-month,Monthly,Electronic check,89.05,22,active,2024-11-14,
1557-EMYVT,Pro,Two year,Annual,Credit card (automatic),115.05,43,active,2023-01-30,
2799-ARNLO,Basic,Month-to-month,Monthly,Electronic check,69.35,5,active,2026-03-24,
7563-BIUPC,Basic,Month-to-month,Monthly,Electronic check,80.6,5,cancelled,2026-03-20,2026-07-23
5027-YOCXN,Standard,One year,Annual,Credit card (automatic),110.05,51,active,2022-06-10,
3973-SKMLN,Pro,Two year,Annual,Credit card (automatic),19.9,71,active,2020-09-26,
2321-OMBXY,Standard,One year,Annual,Credit card (automatic),80.3,38,cancelled,2023-07-09,2026-08-27
2840-XANRC,Basic,Month-to-month,Monthly,Electronic check,93.15,24,cancelled,2024-09-07,2026-09-15
6745-JEFZB,Basic,Month-to-month,Monthly,Credit card (automatic),91.5,35,active,2023-09-29,
5020-ZSTTY,Standard,One year,Annual,Bank transfer (automatic),82.45,54,cancelled,2022-02-26,2026-08-21
9880-TDQAC,Pro,Two year,Annual,Electronic check,60.0,72,active,2020-08-30,
8705-WZCYL,Basic,Month-to-month,Monthly,Electronic check,44.8,1,active,2026-08-15,
7102-JJVTX,Standard,One year,Annual,Mailed check,48.6,9,active,2025-12-05,
8626-PTQGE,Pro,Two year,Annual,Bank transfer (automatic),60.05,69,active,2020-12-08,
4983-CLMLV,Basic,Month-to-month,Monthly,Credit card (automatic),102.7,52,active,2022-05-18,
5701-YVSVF,Basic,Month-to-month,Monthly,Electronic check,82.9,11,active,2025-10-16,
5804-LEPIM,Basic,Month-to-month,Monthly,Electronic check,70.35,2,cancelled,2026-07-05,2026-07-23
5697-GOMBF,Basic,Month-to-month,Monthly,Electronic check,35.9,28,active,2024-05-14,
2739-CACDQ,Basic,Month-to-month,Monthly,Credit card (automatic),82.65,17,active,2025-03-26,
9385-EHGDO,Pro,Two year,Annual,Mailed check,19.85,35,active,2023-10-16,
9498-FIMXL,Standard,One year,Annual,Mailed check,19.2,8,active,2026-01-09,
2379-GYFLQ,Standard,One year,Annual,Credit card (automatic),94.9,46,active,2022-10-18,
0122-OAHPZ,Basic,Month-to-month,Monthly,Electronic check,73.85,7,cancelled,2026-01-25,2026-07-30
2868-SNELZ,Basic,Month-to-month,Monthly,Mailed check,80.6,2,cancelled,2026-07-02,2026-09-12
4322-RCYMT,Standard,One year,Annual,Bank transfer (automatic),75.8,68,cancelled,2021-01-16,2026-09-12
6680-NENYN,Pro,Two year,Annual,Electronic check,104.6,43,cancelled,2023-02-15,2026-08-02
2088-IEBAU,Pro,Two year,Annual,Electronic check,88.15,68,active,2020-12-20,
7982-VCELR,Basic,Month-to-month,Monthly,Credit card (automatic),94.8,36,active,2023-08-25,
1343-EHPYB,Basic,Month-to-month,Monthly,Electronic check,103.4,63,cancelled,2021-05-20,2026-08-04
6035-BXTTY,Basic,Month-to-month,Monthly,Bank transfer (automatic),54.65,32,active,2023-12-23,
6885-PKOAM,Pro,Two year,Annual,Credit card (automatic),85.75,71,active,2020-10-16,
7520-HQWJU,Basic,Month-to-month,Monthly,Bank transfer (automatic),67.45,66,active,2021-02-21,
9639-BUJXT,Standard,One year,Annual,Mailed check,20.5,63,active,2021-06-04,
5924-SNGKP,Standard,One year,Annual,Credit card (automatic),20.25,41,active,2023-03-28,
0021-IKXGC,Basic,Month-to-month,Monthly,Electronic check,72.1,1,active,2026-08-05,
2034-GDRCN,Basic,Month-to-month,Monthly,Electronic check,90.4,2,cancelled,2026-06-27,2026-08-14
8966-SNIZF,Pro,Two year,Annual,Bank transfer (automatic),19.45,70,active,2020-10-22,
6243-OZGFH,Basic,Month-to-month,Monthly,Electronic check,44.95,23,active,2024-09-17,
4654-DLAMQ,Standard,One year,Annual,Bank transfer (automatic),97.0,64,active,2021-05-01,
0513-RBGPE,Pro,Two year,Annual,Credit card (automatic),62.8,37,active,2023-08-09,
5160-UXJED,Standard,One year,Annual,Mailed check,44.6,17,active,2025-03-30,
4115-NZRKS,Basic,Month-to-month,Monthly,Electronic check,89.15,7,active,2026-02-01,
0219-YTZUE,Basic,Month-to-month,Monthly,Bank transfer (automatic),84.8,4,cancelled,2026-05-12,2026-09-10
0623-IIHUG,Basic,Month-to-month,Monthly,Electronic check,41.9,21,cancelled,2024-11-25,2026-08-30
4572-DVCGN,Basic,Month-to-month,Monthly,Bank transfer (automatic),80.25,10,cancelled,2025-11-14,2026-07-27
3351-NGXYI,Basic,Month-to-month,Monthly,Electronic check,54.1,16,active,2025-05-05,
8984-EYLLL,Pro,Two year,Annual,Electronic check,105.25,64,active,2021-04-27,
9057-MSWCO,Basic,Month-to-month,Monthly,Credit card (automatic),30.75,27,cancelled,2024-05-21,2026-09-07
9833-TGFHX,Standard,One year,Annual,Electronic check,97.1,42,active,2023-02-28,
9294-TDIPC,Basic,Month-to-month,Monthly,Mailed check,20.2,5,active,2026-03-19,
5229-DTFYB,Pro,Two year,Annual,Bank transfer (automatic),98.8,41,active,2023-03-24,
0104-PPXDV,Standard,One year,Annual,Credit card (automatic),50.3,58,active,2021-11-09,
5176-LMJXE,Pro,Two year,Annual,Mailed check,20.55,47,active,2022-09-22,
3583-KRKMD,Basic,Month-to-month,Monthly,Bank transfer (automatic),75.9,18,active,2025-03-08,
1010-DIAUQ,Basic,Month-to-month,Monthly,Bank transfer (automatic),96.5,5,cancelled,2026-03-30,2026-09-04
9069-LGEUL,Basic,Month-to-month,Monthly,Bank transfer (automatic),59.95,23,active,2024-10-10,
7302-ZHMHP,Basic,Month-to-month,Monthly,Mailed check,19.15,1,active,2026-08-01,
9571-EDEBV,Standard,One year,Annual,Credit card (automatic),98.65,71,active,2020-09-26,
3520-FJGCV,Pro,Two year,Annual,Credit card (automatic),112.6,72,active,2020-08-20,
6563-VRERX,Standard,One year,Annual,Mailed check,20.6,33,active,2023-11-19,
0259-GBZSH,Basic,Month-to-month,Monthly,Electronic check,85.65,2,cancelled,2026-06-24,2026-08-20
6122-EFVKN,Pro,Two year,Annual,Mailed check,35.75,24,active,2024-08-31,
2805-EDJPQ,Standard,One year,Annual,Credit card (automatic),99.75,56,active,2021-12-21,
6862-CQUMB,Basic,Month-to-month,Monthly,Credit card (automatic),96.1,37,active,2023-08-14,
7156-MXBJE,Standard,One year,Annual,Credit card (automatic),85.1,43,active,2023-01-18,
6158-HDPXZ,Basic,Month-to-month,Monthly,Mailed check,25.35,1,active,2026-08-11,
9601-BRXPO,Basic,Month-to-month,Monthly,Bank transfer (automatic),104.95,25,cancelled,2024-08-04,2026-08-03
2863-IMQDR,Pro,Two year,Annual,Electronic check,89.65,61,active,2021-07-21,
5686-CMAWK,Standard,One year,Annual,Electronic check,86.75,17,active,2025-03-27,
5651-CRHKQ,Standard,One year,Annual,Bank transfer (automatic),86.2,41,active,2023-03-23,
6905-NIQIN,Basic,Month-to-month,Monthly,Mailed check,50.65,1,cancelled,2026-07-28,2026-07-29
8204-YJCLA,Pro,Two year,Annual,Bank transfer (automatic),64.8,72,active,2020-08-29,
5167-ZFFMM,Basic,Month-to-month,Monthly,Credit card (automatic),90.85,1,cancelled,2026-08-12,2026-08-12
6583-SZVGP,Pro,Two year,Annual,Bank transfer (automatic),108.1,48,active,2022-08-18,
4895-TMWIR,Basic,Month-to-month,Monthly,Mailed check,19.95,11,cancelled,2025-09-28,2026-08-17
0533-BNWKF,Basic,Month-to-month,Monthly,Electronic check,85.45,55,cancelled,2022-01-26,2026-08-24
1708-PBBOA,Standard,One year,Annual,Electronic check,54.75,42,active,2023-03-06,
8782-LKFPK,Basic,Month-to-month,Monthly,Mailed check,90.4,44,active,2022-12-19,
5522-JBWMO,Basic,Month-to-month,Monthly,Electronic check,44.0,1,active,2026-08-04,
3597-MVHJT,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.6,27,active,2024-06-12,
9774-NRNAU,Basic,Month-to-month,Monthly,Bank transfer (automatic),84.8,27,active,2024-06-12,
0224-RLWWD,Basic,Month-to-month,Monthly,Electronic check,44.3,2,active,2026-06-28,
9967-ATRFS,Basic,Month-to-month,Monthly,Mailed check,19.9,19,active,2025-01-24,
3951-NJCVI,Basic,Month-to-month,Monthly,Electronic check,95.05,42,active,2023-03-12,
2977-CEBSX,Pro,Two year,Annual,Credit card (automatic),90.05,66,active,2021-02-25,
0177-PXBAT,Basic,Month-to-month,Monthly,Bank transfer (automatic),109.9,33,active,2023-11-18,
6599-CEBNN,Basic,Month-to-month,Monthly,Credit card (automatic),73.95,34,cancelled,2023-11-02,2026-09-13
2519-ERQOJ,Basic,Month-to-month,Monthly,Electronic check,54.6,33,active,2023-11-18,
5876-QMYLD,Standard,One year,Annual,Mailed check,20.05,23,active,2024-10-12,
2277-AXSDC,Standard,One year,Annual,Bank transfer (automatic),19.75,32,active,2024-01-04,
9442-JTWDL,Standard,One year,Annual,Credit card (automatic),20.05,11,active,2025-10-01,
0979-PHULV,Basic,Month-to-month,Monthly,Credit card (automatic),99.45,69,cancelled,2020-12-06,2026-08-31
3067-SVMTC,Standard,One year,Annual,Bank transfer (automatic),55.9,68,active,2021-01-13,
5495-GPSRW,Pro,Two year,Annual,Mailed check,19.7,20,active,2025-01-03,
7606-BPHHN,Pro,Two year,Annual,Credit card (automatic),19.8,72,active,2020-09-06,
4742-DRORA,Standard,One year,Annual,Bank transfer (automatic),95.4,60,active,2021-09-10,
0111-KLBQG,Basic,Month-to-month,Monthly,Mailed check,93.95,32,active,2024-01-05,
4800-VHZKI,Basic,Month-to-month,Monthly,Mailed check,19.9,1,cancelled,2026-08-05,2026-09-03
7989-CHGTL,Basic,Month-to-month,Monthly,Mailed check,19.6,1,cancelled,2026-07-22,2026-09-12
0334-GDDSO,Basic,Month-to-month,Monthly,Electronic check,81.35,3,cancelled,2026-06-03,2026-08-03
4163-NCJAK,Standard,One year,Annual,Bank transfer (automatic),24.45,46,active,2022-11-04,
5233-AOZUF,Basic,Month-to-month,Monthly,Electronic check,74.95,29,active,2024-04-06,
5973-EJGDP,Basic,Month-to-month,Monthly,Electronic check,87.35,51,active,2022-05-31,
1996-DBMUS,Basic,Month-to-month,Monthly,Bank transfer (automatic),70.65,48,active,2022-09-08,
7916-VCCPB,Basic,Month-to-month,Monthly,Bank transfer (automatic),73.25,16,active,2025-04-21,
4686-GEFRM,Pro,Two year,Annual,Bank transfer (automatic),98.7,70,active,2020-11-04,
5249-QYHEX,Pro,Two year,Annual,Mailed check,24.8,40,active,2023-05-06,
0578-SKVMF,Basic,Month-to-month,Monthly,Electronic check,83.3,22,cancelled,2024-11-15,2026-08-26
5564-NEMQO,Basic,Month-to-month,Monthly,Bank transfer (automatic),75.3,1,cancelled,2026-07-22,2026-08-16
2233-FAGXV,Basic,Month-to-month,Monthly,Mailed check,24.3,5,active,2026-04-03,
5605-IYGFG,Basic,Month-to-month,Monthly,Bank transfer (automatic),69.85,7,active,2026-02-11,
7663-ZTEGJ,Standard,One year,Annual,Credit card (automatic),100.55,29,active,2024-04-12,
3935-TBRZZ,Standard,One year,Annual,Mailed check,25.7,44,active,2023-01-06,
8111-BKVDS,Basic,Month-to-month,Monthly,Bank transfer (automatic),40.7,10,active,2025-10-24,
2055-SIFSS,Basic,Month-to-month,Monthly,Bank transfer (automatic),51.65,55,active,2022-02-13,
2806-MLNTI,Standard,One year,Annual,Bank transfer (automatic),105.1,52,active,2022-05-15,
8734-DKSTZ,Basic,Month-to-month,Monthly,Electronic check,85.95,10,active,2025-10-31,
4360-PNRQB,Basic,Month-to-month,Monthly,Bank transfer (automatic),75.6,18,active,2025-03-04,
6152-ONASV,Standard,One year,Annual,Bank transfer (automatic),58.25,68,active,2020-12-19,
9063-ZGTUY,Basic,Month-to-month,Monthly,Mailed check,19.4,61,cancelled,2021-07-26,2026-09-04
7781-HVGMK,Pro,Two year,Annual,Credit card (automatic),65.2,72,active,2020-08-28,
2181-UAESM,Basic,Month-to-month,Monthly,Electronic check,53.45,2,active,2026-07-08,
2957-LOLHO,Basic,Month-to-month,Monthly,Bank transfer (automatic),45.4,12,cancelled,2025-08-29,2026-08-12
6048-NJXHX,Pro,Two year,Annual,Electronic check,19.75,41,active,2023-03-31,
2320-SLKMB,Basic,Month-to-month,Monthly,Credit card (automatic),44.45,26,active,2024-07-09,
4980-URKXC,Standard,One year,Annual,Bank transfer (automatic),20.85,36,active,2023-09-06,
4376-KFVRS,Pro,Two year,Annual,Credit card (automatic),114.05,72,active,2020-08-20,
5886-VLQVU,Basic,Month-to-month,Monthly,Bank transfer (automatic),89.85,35,active,2023-10-01,
3577-AMVUX,Basic,Month-to-month,Monthly,Mailed check,55.05,1,active,2026-08-03,
0771-WLCLA,Basic,Month-to-month,Monthly,Electronic check,112.95,16,active,2025-04-24,
5628-RKIFK,Basic,Month-to-month,Monthly,Credit card (automatic),101.55,49,active,2022-08-09,
0206-TBWLC,Standard,One year,Annual,Mailed check,114.65,54,active,2022-03-12,
2937-FTHUR,Basic,Month-to-month,Monthly,Electronic check,64.8,18,active,2025-02-17,
1910-FMXJM,Basic,Month-to-month,Monthly,Electronic check,80.4,36,active,2023-08-24,
7752-XUSCI,Basic,Month-to-month,Monthly,Electronic check,105.9,60,cancelled,2021-09-04,2026-09-07
4110-PFEUZ,Basic,Month-to-month,Monthly,Mailed check,69.55,1,cancelled,2026-07-20,2026-08-07
0732-OCQOC,Pro,Two year,Annual,Bank transfer (automatic),25.05,52,active,2022-05-07,
5168-MSWXT,Basic,Month-to-month,Monthly,Electronic check,94.75,8,active,2025-12-27,
1090-ESELR,Pro,Two year,Annual,Bank transfer (automatic),105.5,72,active,2020-09-15,
8592-PLTMQ,Standard,One year,Annual,Mailed check,24.7,64,active,2021-04-27,
5760-WRAHC,Basic,Month-to-month,Monthly,Mailed check,69.75,22,active,2024-11-11,
8847-GEOOQ,Basic,Month-to-month,Monthly,Bank transfer (automatic),60.2,60,active,2021-09-09,
0256-LTHVJ,Basic,Month-to-month,Monthly,Electronic check,81.05,28,cancelled,2024-04-23,2026-08-03
4785-FCIFB,Pro,Two year,Annual,Mailed check,24.4,61,active,2021-08-11,
8313-NDOIA,Basic,Month-to-month,Monthly,Electronic check,104.15,24,active,2024-09-02,
5149-CUZUJ,Standard,One year,Annual,Bank transfer (automatic),92.9,28,active,2024-04-20,
0942-KOWSM,Pro,Two year,Annual,Bank transfer (automatic),80.8,30,active,2024-02-18,
4237-CLSMM,Basic,Month-to-month,Monthly,Mailed check,20.0,2,active,2026-07-05,
1452-VOQCH,Basic,Month-to-month,Monthly,Electronic check,75.1,1,active,2026-08-15,
4719-UMSIY,Basic,Month-to-month,Monthly,Mailed check,19.65,6,active,2026-03-10,
6614-VBEGU,Basic,Month-to-month,Monthly,Bank transfer (automatic),69.45,24,active,2024-08-29,
0880-TKATG,Basic,Month-to-month,Monthly,Electronic check,101.15,4,cancelled,2026-05-08,2026-08-28
3811-VBYBZ,Basic,Month-to-month,Monthly,Electronic check,99.8,7,cancelled,2026-01-25,2026-09-03
1480-BKXGA,Pro,Two year,Annual,Bank transfer (automatic),116.05,72,active,2020-08-18,
2996-XAUVF,Pro,Two year,Annual,Mailed check,40.05,70,active,2020-10-29,
9076-AXYIK,Pro,Two year,Annual,Electronic check,102.1,64,active,2021-04-29,
5968-XQIVE,Standard,One year,Annual,Electronic check,89.7,72,active,2020-09-01,
8896-RAZCR,Pro,Two year,Annual,Mailed check,19.9,44,active,2023-01-11,
4640-UHDOS,Basic,Month-to-month,Monthly,Electronic check,55.95,13,cancelled,2025-07-31,2026-07-31
4933-IKULF,Standard,One year,Annual,Mailed check,20.65,17,active,2025-03-21,
3583-EKAPL,Basic,Month-to-month,Monthly,Electronic check,55.0,1,cancelled,2026-07-28,2026-09-02
1304-BCCFO,Basic,Month-to-month,Monthly,Mailed check,70.05,9,active,2025-11-25,
4104-PVRPS,Basic,Month-to-month,Monthly,Mailed check,53.6,24,active,2024-08-22,
9399-APLBT,Basic,Month-to-month,Monthly,Electronic check,74.7,1,cancelled,2026-08-06,2026-09-05
2359-KMGLI,Basic,Month-to-month,Monthly,Electronic check,80.25,24,cancelled,2024-09-06,2026-08-26
3780-DDGSE,Basic,Month-to-month,Monthly,Electronic check,76.05,35,active,2023-09-18,
4431-EDMIQ,Basic,Month-to-month,Monthly,Electronic check,75.7,7,active,2026-02-02,
0306-JAELE,Basic,Month-to-month,Monthly,Electronic check,96.1,5,cancelled,2026-03-26,2026-07-20
6227-HWPWX,Basic,Month-to-month,Monthly,Bank transfer (automatic),69.0,15,cancelled,2025-05-29,2026-08-19
0486-LGCCH,Pro,Two year,Annual,Mailed check,19.65,11,active,2025-10-14,
0447-BEMNG,Basic,Month-to-month,Monthly,Bank transfer (automatic),45.3,48,cancelled,2022-09-07,2026-08-31
4612-SSVHJ,Basic,Month-to-month,Monthly,Electronic check,81.45,20,active,2025-01-07,
5168-MQQCA,Standard,One year,Annual,Bank transfer (automatic),108.5,72,active,2020-09-11,
5949-XIKAE,Basic,Month-to-month,Monthly,Electronic check,83.55,8,cancelled,2025-12-24,2026-08-16
7971-HLVXI,Pro,Two year,Annual,Credit card (automatic),84.5,72,active,2020-08-19,
9094-AZPHK,Basic,Month-to-month,Monthly,Electronic check,100.15,15,active,2025-05-20,
3649-JPUGY,Pro,Two year,Annual,Bank transfer (automatic),88.6,72,active,2020-09-11,
4472-LVYGI,Pro,Two year,Annual,Bank transfer (automatic),52.55,0,active,2026-09-03,
8372-JUXUI,Basic,Month-to-month,Monthly,Electronic check,74.35,1,cancelled,2026-08-11,2026-08-26
3552-CTCYF,Pro,Two year,Annual,Bank transfer (automatic),104.8,63,active,2021-06-16,
6778-YSNIH,Basic,Month-to-month,Monthly,Electronic check,59.0,2,active,2026-06-30,
0388-EOPEX,Basic,Month-to-month,Monthly,Electronic check,74.4,2,cancelled,2026-06-23,2026-08-07
5756-OZRIO,Standard,One year,Annual,Bank transfer (automatic),64.05,61,active,2021-08-15,
6579-JPICP,Basic,Month-to-month,Monthly,Mailed check,20.4,1,active,2026-07-29,
8205-OTCHB,Standard,One year,Annual,Bank transfer (automatic),43.75,22,cancelled,2024-11-15,2026-08-21
4134-BSXLX,Basic,Month-to-month,Monthly,Mailed check,60.9,28,active,2024-04-22,
0505-SPOOW,Pro,Two year,Annual,Bank transfer (automatic),19.8,70,active,2020-11-15,
6235-VDHOM,Basic,Month-to-month,Monthly,Electronic check,28.45,5,cancelled,2026-04-04,2026-08-12
7783-YKGDV,Basic,Month-to-month,Monthly,Bank transfer (automatic),99.7,12,cancelled,2025-09-13,2026-08-21
4374-YMUSQ,Standard,One year,Annual,Credit card (automatic),116.25,34,active,2023-11-05,
4513-CXYIX,Pro,Two year,Annual,Credit card (automatic),80.7,71,active,2020-10-04,
3957-HHLMR,Standard,One year,Annual,Bank transfer (automatic),65.2,70,active,2020-10-31,
7803-XOCCZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),84.05,52,active,2022-04-24,
5736-YEJAX,Pro,Two year,Annual,Credit card (automatic),79.45,69,active,2020-11-17,
5609-CEBID,Basic,Month-to-month,Monthly,Electronic check,94.1,20,cancelled,2025-01-06,2026-08-18
8981-FJGLA,Basic,Month-to-month,Monthly,Mailed check,78.0,11,active,2025-09-20,
7218-HKQFK,Basic,Month-to-month,Monthly,Electronic check,94.2,2,cancelled,2026-07-06,2026-08-20
4636-QRJKY,Basic,Month-to-month,Monthly,Electronic check,80.5,6,cancelled,2026-03-15,2026-08-23
1135-LMECX,Basic,Month-to-month,Monthly,Mailed check,19.85,1,active,2026-07-30,
4332-MUOEZ,Standard,One year,Annual,Credit card (automatic),94.3,20,active,2024-12-26,
8535-SFUTN,Basic,Month-to-month,Monthly,Electronic check,106.45,61,active,2021-08-08,
5956-VKDTT,Basic,Month-to-month,Monthly,Electronic check,74.35,5,cancelled,2026-03-31,2026-07-21
8677-HDZEE,Basic,Month-to-month,Monthly,Bank transfer (automatic),105.45,56,active,2022-01-04,
