customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
CUST-000075,2026-08-01,16,25.61,0.776,2026-08-18
CUST-000076,2026-03-01,22,10.02,0.357,2026-03-27
CUST-000076,2026-04-01,19,13.2,0.397,2026-04-04
CUST-000076,2026-05-01,10,13.47,0.325,2026-05-11
CUST-000076,2026-06-01,14,8.83,0.282,2026-06-20
CUST-000076,2026-07-01,12,8.22,0.181,2026-07-04
CUST-000076,2026-08-01,5,7.49,0.222,2026-08-09
CUST-000077,2026-03-01,20,23.36,0.705,2026-03-16
CUST-000077,2026-04-01,21,22.97,0.605,2026-04-19
CUST-000077,2026-05-01,19,21.61,0.605,2026-05-14
CUST-000077,2026-06-01,13,11.8,0.446,2026-06-08
CUST-000077,2026-07-01,12,14.83,0.438,2026-07-19
CUST-000077,2026-08-01,9,9.52,0.3,2026-08-12
CUST-000078,2026-03-01,17,40.8,0.545,2026-03-25
CUST-000078,2026-04-01,14,39.5,0.578,2026-04-26
CUST-000078,2026-05-01,14,44.34,0.591,2026-05-17
CUST-000078,2026-06-01,13,32.07,0.566,2026-06-07
CUST-000078,2026-07-01,13,39.21,0.638,2026-07-19
CUST-000078,2026-08-01,16,38.15,0.577,2026-08-11
CUST-000079,2026-03-01,27,21.33,0.283,2026-03-12
CUST-000079,2026-04-01,27,24.22,0.346,2026-04-25
CUST-000079,2026-05-01,21,17.72,0.357,2026-05-24
CUST-000079,2026-06-01,23,20.11,0.35,2026-06-08
CUST-000079,2026-07-01,20,22.33,0.27,2026-07-05
CUST-000079,2026-08-01,19,20.02,0.3,2026-08-06
CUST-000080,2026-03-01,8,19.92,0.351,2026-03-09
CUST-000080,2026-04-01,8,18.37,0.421,2026-04-14
CUST-000080,2026-05-01,9,17.88,0.299,2026-05-22
CUST-000080,2026-06-01,8,21.34,0.43,2026-06-19
CUST-000080,2026-07-01,6,17.87,0.367,2026-07-18
CUST-000080,2026-08-01,10,25.58,0.375,2026-08-11
CUST-000081,2026-03-01,24,19.35,0.407,2026-03-17
CUST-000081,2026-04-01,26,22.09,0.398,2026-04-21
CUST-000081,2026-05-01,25,17.73,0.416,2026-05-20
CUST-000081,2026-06-01,26,21.12,0.39,2026-06-21
CUST-000081,2026-07-01,23,15.44,0.356,2026-07-12
CUST-000081,2026-08-01,24,17.66,0.431,2026-08-01
CUST-000082,2026-03-01,22,12.53,0.632,2026-03-10
CUST-000082,2026-04-01,17,16.01,0.535,2026-04-17
CUST-000082,2026-05-01,16,14.59,0.586,2026-05-05
CUST-000082,2026-06-01,20,12.17,0.552,2026-06-05
CUST-000082,2026-07-01,19,15.88,0.649,2026-07-08
CUST-000082,2026-08-01,18,12.78,0.59,2026-08-15
CUST-000083,2026-03-01,22,38.84,0.652,2026-03-16
CUST-000083,2026-04-01,17,33.98,0.581,2026-04-08
CUST-000083,2026-05-01,23,36.39,0.667,2026-05-19
CUST-000083,2026-06-01,21,36.08,0.587,2026-06-24
CUST-000083,2026-07-01,17,33.85,0.553,2026-07-07
CUST-000083,2026-08-01,23,39.37,0.661,2026-08-23
CUST-000084,2026-03-01,14,6.11,0.865,2026-03-20
CUST-000084,2026-04-01,11,1.8,0.685,2026-04-09
CUST-000084,2026-05-01,14,7.14,0.898,2026-05-10
CUST-000084,2026-06-01,12,11.39,0.796,2026-06-26
CUST-000084,2026-07-01,16,11.01,0.89,2026-07-15
CUST-000084,2026-08-01,11,14.79,0.75,2026-08-19
CUST-000085,2026-03-01,9,30.73,0.552,2026-03-18
CUST-000085,2026-04-01,10,25.48,0.557,2026-04-05
CUST-000085,2026-05-01,12,28.18,0.593,2026-05-14
CUST-000085,2026-06-01,9,26.41,0.631,2026-06-02
CUST-000085,2026-07-01,9,28.06,0.597,2026-07-12
CUST-000085,2026-08-01,13,30.8,0.659,2026-08-01
CUST-000086,2026-03-01,10,37.57,0.44,2026-03-04
CUST-000086,2026-04-01,7,32.6,0.3,2026-04-16
CUST-000086,2026-05-01,6,36.78,0.345,2026-05-20
CUST-000086,2026-06-01,5,33.23,0.328,2026-06-13
CUST-000086,2026-07-01,8,35.4,0.328,2026-07-02
CUST-000086,2026-08-01,9,38.39,0.331,2026-08-20
CUST-000087,2026-03-01,13,43.96,0.624,2026-03-10
CUST-000087,2026-04-01,18,41.64,0.728,2026-04-06
CUST-000087,2026-05-01,15,48.52,0.665,2026-05-19
CUST-000087,2026-06-01,15,48.19,0.693,2026-06-01
CUST-000087,2026-07-01,13,43.91,0.661,2026-07-26
CUST-000087,2026-08-01,12,38.29,0.668,2026-08-24
CUST-000088,2026-03-01,25,33.94,0.382,2026-03-04
CUST-000088,2026-04-01,23,33.46,0.283,2026-04-19
CUST-000088,2026-05-01,26,34.36,0.32,2026-05-01
CUST-000088,2026-06-01,21,29.03,0.26,2026-06-27
CUST-000088,2026-07-01,27,32.25,0.32,2026-07-05
CUST-000088,2026-08-01,19,23.84,0.293,2026-08-03
CUST-000089,2026-03-01,20,49.98,0.674,2026-03-03
CUST-000089,2026-04-01,12,51.86,0.659,2026-04-25
CUST-000089,2026-05-01,13,44.22,0.583,2026-05-26
CUST-000089,2026-06-01,15,46.73,0.64,2026-06-18
CUST-000089,2026-07-01,17,48.95,0.668,2026-07-14
CUST-000089,2026-08-01,21,50.01,0.658,2026-08-03
CUST-000090,2026-03-01,12,38.67,0.67,2026-03-08
CUST-000090,2026-04-01,12,30.22,0.671,2026-04-14
CUST-000090,2026-05-01,13,31.08,0.652,2026-05-06
CUST-000090,2026-06-01,17,36.39,0.736,2026-06-11
CUST-000090,2026-07-01,14,35.09,0.728,2026-07-11
CUST-000090,2026-08-01,14,33.75,0.658,2026-08-06
CUST-000091,2026-03-01,5,31.04,0.563,2026-03-12
CUST-000091,2026-04-01,5,24.96,0.525,2026-04-11
CUST-000091,2026-05-01,3,17.45,0.408,2026-05-18
CUST-000091,2026-06-01,4,20.91,0.399,2026-06-01
CUST-000091,2026-07-01,5,17.5,0.313,2026-07-01
CUST-000091,2026-08-01,1,9.57,0.204,2026-08-07
CUST-000092,2026-03-01,6,16.93,0.41,2026-03-17
CUST-000092,2026-04-01,8,23.11,0.427,2026-04-07
CUST-000092,2026-05-01,11,14.79,0.458,2026-05-18
CUST-000092,2026-06-01,7,25.11,0.434,2026-06-10
CUST-000092,2026-07-01,7,17.65,0.384,2026-07-25
CUST-000092,2026-08-01,7,14.97,0.412,2026-08-13
CUST-000093,2026-03-01,10,48.6,0.333,2026-03-24
CUST-000093,2026-04-01,8,48.99,0.369,2026-04-05
CUST-000093,2026-05-01,7,41.24,0.263,2026-05-18
CUST-000093,2026-06-01,7,51.59,0.327,2026-06-14
CUST-000093,2026-07-01,9,48.99,0.326,2026-07-23
CUST-000093,2026-08-01,10,50.79,0.302,2026-08-22
CUST-000094,2026-03-01,14,32.31,0.374,2026-03-24
CUST-000094,2026-04-01,14,32.52,0.295,2026-04-19
CUST-000094,2026-05-01,13,30.25,0.279,2026-05-19
CUST-000094,2026-06-01,6,19.7,0.309,2026-06-27
CUST-000094,2026-07-01,7,15.72,0.186,2026-07-25
CUST-000094,2026-08-01,7,13.78,0.228,2026-08-03
CUST-000095,2026-03-01,9,15.61,0.562,2026-03-01
CUST-000095,2026-04-01,12,20.95,0.557,2026-04-08
CUST-000095,2026-05-01,11,23.87,0.552,2026-05-18
CUST-000095,2026-06-01,13,24.9,0.628,2026-06-27
CUST-000095,2026-07-01,13,24.91,0.617,2026-07-22
CUST-000095,2026-08-01,13,16.58,0.554,2026-08-06
CUST-000096,2026-03-01,11,37.02,0.391,2026-03-05
CUST-000096,2026-04-01,8,37.17,0.465,2026-04-09
CUST-000096,2026-05-01,12,32.47,0.405,2026-05-10
CUST-000096,2026-06-01,12,41.2,0.48,2026-06-19
CUST-000096,2026-07-01,11,40.93,0.447,2026-07-26
CUST-000096,2026-08-01,11,36.77,0.458,2026-08-27
CUST-000097,2026-03-01,12,11.7,0.574,2026-03-01
CUST-000097,2026-04-01,16,15.8,0.589,2026-04-10
CUST-000097,2026-05-01,16,16.56,0.553,2026-05-26
CUST-000097,2026-06-01,13,10.8,0.448,2026-06-22
CUST-000097,2026-07-01,12,11.11,0.469,2026-07-19
CUST-000097,2026-08-01,14,10.34,0.538,2026-08-26
CUST-000098,2026-03-01,19,16.87,0.429,2026-03-23
CUST-000098,2026-04-01,19,17.64,0.443,2026-04-10
CUST-000098,2026-05-01,18,20.23,0.364,2026-05-09
CUST-000098,2026-06-01,12,14.79,0.278,2026-06-26
CUST-000098,2026-07-01,8,14.84,0.21,2026-07-27
CUST-000098,2026-08-01,7,11.59,0.236,2026-08-03
CUST-000099,2026-03-01,14,13.1,0.55,2026-03-03
CUST-000099,2026-04-01,8,15.21,0.446,2026-04-24
CUST-000099,2026-05-01,9,10.18,0.406,2026-05-11
CUST-000099,2026-06-01,11,11.73,0.485,2026-06-17
CUST-000099,2026-07-01,13,18.29,0.561,2026-07-25
CUST-000099,2026-08-01,14,13.23,0.481,2026-08-21
CUST-000100,2026-03-01,24,35.7,0.553,2026-03-18
CUST-000100,2026-04-01,23,32.09,0.496,2026-04-22
CUST-000100,2026-05-01,22,37.53,0.459,2026-05-09
CUST-000100,2026-06-01,20,33.45,0.51,2026-06-16
CUST-000100,2026-07-01,24,41.22,0.488,2026-07-09
CUST-000100,2026-08-01,20,34.92,0.516,2026-08-15
CUST-000101,2026-03-01,23,29.27,0.414,2026-03-22
CUST-000101,2026-04-01,21,29.35,0.407,2026-04-12
CUST-000101,2026-05-01,18,25.96,0.434,2026-05-05
CUST-000101,2026-06-01,23,29.52,0.403,2026-06-27
CUST-000101,2026-07-01,22,28.49,0.438,2026-07-17
CUST-000101,2026-08-01,16,17.5,0.41,2026-08-03
CUST-000102,2026-03-01,17,43.4,0.747,2026-03-26
CUST-000102,2026-04-01,19,42.87,0.702,2026-04-02
CUST-000102,2026-05-01,21,45.46,0.801,2026-05-19
CUST-000102,2026-06-01,18,36.47,0.715,2026-06-17
CUST-000102,2026-07-01,15,39.99,0.777,2026-07-27
CUST-000102,2026-08-01,15,41.89,0.772,2026-08-08
CUST-000103,2026-03-01,23,38.96,0.304,2026-03-05
CUST-000103,2026-04-01,17,33.37,0.306,2026-04-05
CUST-000103,2026-05-01,14,32.64,0.225,2026-05-22
CUST-000103,2026-06-01,18,23.98,0.169,2026-06-13
CUST-000103,2026-07-01,11,20.06,0.169,2026-07-15
CUST-000103,2026-08-01,10,18.6,0.131,2026-08-10
CUST-000104,2026-03-01,18,24.17,0.407,2026-03-12
CUST-000104,2026-04-01,17,26.75,0.406,2026-04-19
CUST-000104,2026-05-01,10,27.0,0.386,2026-05-23
CUST-000104,2026-06-01,16,20.87,0.346,2026-06-20
CUST-000104,2026-07-01,13,19.75,0.309,2026-07-20
CUST-000104,2026-08-01,12,32.26,0.374,2026-08-22
CUST-000105,2026-03-01,19,30.22,0.674,2026-03-07
CUST-000105,2026-04-01,19,34.96,0.677,2026-04-26
CUST-000105,2026-05-01,16,22.87,0.61,2026-05-18
CUST-000105,2026-06-01,17,37.19,0.64,2026-06-19
CUST-000105,2026-07-01,15,26.27,0.621,2026-07-03
CUST-000105,2026-08-01,16,31.48,0.578,2026-08-01
CUST-000106,2026-03-01,14,42.14,0.441,2026-03-10
CUST-000106,2026-04-01,13,35.87,0.443,2026-04-24
CUST-000106,2026-05-01,15,35.55,0.502,2026-05-08
CUST-000106,2026-06-01,15,37.54,0.492,2026-06-18
CUST-000106,2026-07-01,16,36.64,0.451,2026-07-09
CUST-000106,2026-08-01,17,27.34,0.472,2026-08-27
CUST-000107,2026-03-01,12,19.71,0.459,2026-03-02
CUST-000107,2026-04-01,7,9.68,0.431,2026-04-25
CUST-000107,2026-05-01,9,11.72,0.349,2026-05-09
CUST-000107,2026-06-01,9,8.97,0.301,2026-06-16
CUST-000107,2026-07-01,5,3.81,0.23,2026-07-16
CUST-000107,2026-08-01,6,6.91,0.221,2026-08-09
CUST-000108,2026-03-01,11,37.04,0.624,2026-03-09
CUST-000108,2026-04-01,10,42.66,0.639,2026-04-19
CUST-000108,2026-05-01,10,43.12,0.69,2026-05-22
CUST-000108,2026-06-01,11,40.72,0.675,2026-06-09
CUST-000108,2026-07-01,10,41.65,0.617,2026-07-01
CUST-000108,2026-08-01,11,35.74,0.602,2026-08-13
CUST-000109,2026-03-01,21,18.19,0.732,2026-03-01
CUST-000109,2026-04-01,23,11.66,0.676,2026-04-04
CUST-000109,2026-05-01,21,12.96,0.733,2026-05-21
CUST-000109,2026-06-01,22,18.46,0.741,2026-06-25
CUST-000109,2026-07-01,24,15.47,0.714,2026-07-06
CUST-000109,2026-08-01,27,20.06,0.766,2026-08-19
CUST-000110,2026-03-01,21,21.77,0.815,2026-03-01
CUST-000110,2026-04-01,21,20.44,0.837,2026-04-21
CUST-000110,2026-05-01,21,21.81,0.773,2026-05-14
CUST-000110,2026-06-01,21,11.54,0.769,2026-06-27
CUST-000110,2026-07-01,22,21.0,0.835,2026-07-06
CUST-000110,2026-08-01,19,18.01,0.837,2026-08-20
CUST-000111,2026-03-01,12,15.57,0.608,2026-03-23
CUST-000111,2026-04-01,10,5.12,0.544,2026-04-06
CUST-000111,2026-05-01,7,8.71,0.459,2026-05-15
CUST-000111,2026-06-01,2,12.49,0.413,2026-06-04
CUST-000111,2026-07-01,0,5.56,0.359,2026-07-13
CUST-000111,2026-08-01,6,8.98,0.225,2026-08-05
CUST-000112,2026-03-01,14,13.93,0.332,2026-03-25
CUST-000112,2026-04-01,18,16.72,0.375,2026-04-22
CUST-000112,2026-05-01,15,22.65,0.276,2026-05-14
CUST-000112,2026-06-01,16,15.24,0.284,2026-06-14
CUST-000112,2026-07-01,14,18.87,0.366,2026-07-16
CUST-000112,2026-08-01,12,11.43,0.36,2026-08-07
CUST-000113,2026-03-01,15,13.75,0.292,2026-03-27
CUST-000113,2026-04-01,11,16.94,0.233,2026-04-14
CUST-000113,2026-05-01,12,12.94,0.242,2026-05-17
CUST-000113,2026-06-01,8,12.38,0.195,2026-06-18
CUST-000113,2026-07-01,9,12.62,0.135,2026-07-26
CUST-000113,2026-08-01,3,7.25,0.115,2026-08-03
CUST-000114,2026-03-01,20,7.11,0.724,2026-03-05
CUST-000114,2026-04-01,23,5.84,0.699,2026-04-22
CUST-000114,2026-05-01,23,3.88,0.709,2026-05-27
CUST-000114,2026-06-01,26,7.92,0.771,2026-06-05
CUST-000114,2026-07-01,26,10.56,0.649,2026-07-06
CUST-000114,2026-08-01,21,5.98,0.745,2026-08-26
CUST-000115,2026-03-01,15,13.42,0.605,2026-03-09
CUST-000115,2026-04-01,14,10.07,0.606,2026-04-17
CUST-000115,2026-05-01,13,18.43,0.614,2026-05-20
CUST-000115,2026-06-01,15,15.66,0.712,2026-06-15
CUST-000115,2026-07-01,13,16.86,0.64,2026-07-04
CUST-000115,2026-08-01,15,16.16,0.703,2026-08-27
CUST-000116,2026-03-01,11,23.59,0.659,2026-03-22
CUST-000116,2026-04-01,14,27.5,0.653,2026-04-23
CUST-000116,2026-05-01,18,29.94,0.728,2026-05-14
CUST-000116,2026-06-01,12,25.2,0.675,2026-06-06
CUST-000116,2026-07-01,14,30.11,0.717,2026-07-13
CUST-000116,2026-08-01,18,27.91,0.593,2026-08-20
CUST-000117,2026-03-01,23,9.26,0.496,2026-03-02
CUST-000117,2026-04-01,22,10.98,0.445,2026-04-24
CUST-000117,2026-05-01,24,14.28,0.47,2026-05-22
CUST-000117,2026-06-01,24,15.31,0.466,2026-06-20
CUST-000117,2026-07-01,19,10.79,0.399,2026-07-22
CUST-000117,2026-08-01,24,17.6,0.464,2026-08-22
CUST-000118,2026-03-01,20,23.23,0.522,2026-03-11
CUST-000118,2026-04-01,16,22.83,0.546,2026-04-05
CUST-000118,2026-05-01,18,23.11,0.528,2026-05-04
CUST-000118,2026-06-01,21,24.95,0.559,2026-06-11
CUST-000118,2026-07-01,18,21.24,0.562,2026-07-13
CUST-000118,2026-08-01,23,25.86,0.553,2026-08-24
CUST-000119,2026-03-01,14,25.95,0.656,2026-03-24
CUST-000119,2026-04-01,15,18.11,0.614,2026-04-23
CUST-000119,2026-05-01,13,14.41,0.496,2026-05-26
CUST-000119,2026-06-01,11,14.97,0.442,2026-06-03
CUST-000119,2026-07-01,5,11.02,0.419,2026-07-21
CUST-000119,2026-08-01,5,5.89,0.298,2026-08-19
CUST-000120,2026-03-01,17,42.17,0.735,2026-03-03
CUST-000120,2026-04-01,16,41.8,0.764,2026-04-27
CUST-000120,2026-05-01,16,45.58,0.817,2026-05-10
CUST-000120,2026-06-01,15,41.96,0.757,2026-06-14
CUST-000120,2026-07-01,18,40.76,0.722,2026-07-01
CUST-000120,2026-08-01,17,36.13,0.78,2026-08-05
CUST-000121,2026-03-01,22,21.74,0.64,2026-03-25
CUST-000121,2026-04-01,21,19.13,0.608,2026-04-16
CUST-000121,2026-05-01,21,13.51,0.58,2026-05-24
CUST-000121,2026-06-01,24,18.58,0.623,2026-06-04
CUST-000121,2026-07-01,18,24.5,0.623,2026-07-10
CUST-000121,2026-08-01,20,20.56,0.606,2026-08-25
CUST-000122,2026-03-01,17,20.12,0.749,2026-03-16
CUST-000122,2026-04-01,19,18.63,0.821,2026-04-20
CUST-000122,2026-05-01,19,23.59,0.749,2026-05-14
CUST-000122,2026-06-01,20,18.49,0.838,2026-06-14
CUST-000122,2026-07-01,18,18.96,0.794,2026-07-26
CUST-000122,2026-08-01,19,18.86,0.791,2026-08-22
CUST-000123,2026-03-01,15,40.16,0.594,2026-03-01
CUST-000123,2026-04-01,14,34.01,0.553,2026-04-07
CUST-000123,2026-05-01,12,35.65,0.627,2026-05-27
CUST-000123,2026-06-01,12,34.93,0.565,2026-06-13
CUST-000123,2026-07-01,15,39.75,0.574,2026-07-13
CUST-000123,2026-08-01,13,36.37,0.563,2026-08-19
CUST-000124,2026-03-01,21,19.17,0.37,2026-03-16
CUST-000124,2026-04-01,15,16.19,0.32,2026-04-19
CUST-000124,2026-05-01,21,15.66,0.4,2026-05-04
CUST-000124,2026-06-01,15,16.07,0.358,2026-06-21
CUST-000124,2026-07-01,19,18.55,0.282,2026-07-27
CUST-000124,2026-08-01,22,18.58,0.392,2026-08-08
CUST-000125,2026-03-01,20,27.04,0.481,2026-03-02
CUST-000125,2026-04-01,20,23.23,0.504,2026-04-08
CUST-000125,2026-05-01,17,29.56,0.544,2026-05-27
CUST-000125,2026-06-01,20,27.09,0.519,2026-06-27
CUST-000125,2026-07-01,22,19.79,0.472,2026-07-01
CUST-000125,2026-08-01,19,27.12,0.516,2026-08-17
CUST-000126,2026-03-01,5,34.47,0.592,2026-03-17
CUST-000126,2026-04-01,7,42.43,0.658,2026-04-25
CUST-000126,2026-05-01,12,39.78,0.575,2026-05-22
CUST-000126,2026-06-01,13,42.81,0.629,2026-06-04
CUST-000126,2026-07-01,11,36.75,0.592,2026-07-20
CUST-000126,2026-08-01,8,36.26,0.52,2026-08-17
CUST-000127,2026-03-01,16,43.47,0.793,2026-03-27
CUST-000127,2026-04-01,18,37.97,0.779,2026-04-02
CUST-000127,2026-05-01,14,40.17,0.729,2026-05-27
CUST-000127,2026-06-01,18,33.2,0.726,2026-06-13
CUST-000127,2026-07-01,15,36.9,0.766,2026-07-05
CUST-000127,2026-08-01,15,38.87,0.816,2026-08-26
CUST-000128,2026-03-01,8,18.48,0.746,2026-03-01
CUST-000128,2026-04-01,8,15.62,0.79,2026-04-18
CUST-000128,2026-05-01,12,18.81,0.821,2026-05-25
CUST-000128,2026-06-01,5,11.41,0.796,2026-06-14
CUST-000128,2026-07-01,9,21.7,0.81,2026-07-01
CUST-000128,2026-08-01,14,19.57,0.817,2026-08-08
CUST-000129,2026-03-01,13,19.04,0.617,2026-03-21
CUST-000129,2026-04-01,11,16.28,0.54,2026-04-20
CUST-000129,2026-05-01,11,14.77,0.453,2026-05-26
CUST-000129,2026-06-01,9,12.71,0.397,2026-06-03
CUST-000129,2026-07-01,8,12.38,0.359,2026-07-04
CUST-000129,2026-08-01,3,12.72,0.282,2026-08-08
CUST-000130,2026-03-01,26,29.62,0.539,2026-03-07
CUST-000130,2026-04-01,24,28.79,0.528,2026-04-24
CUST-000130,2026-05-01,20,28.16,0.521,2026-05-12
CUST-000130,2026-06-01,24,20.98,0.532,2026-06-08
CUST-000130,2026-07-01,21,21.01,0.401,2026-07-17
CUST-000130,2026-08-01,22,23.28,0.559,2026-08-12
CUST-000131,2026-03-01,13,26.6,0.585,2026-03-27
CUST-000131,2026-04-01,5,28.7,0.56,2026-04-03
CUST-000131,2026-05-01,9,15.39,0.485,2026-05-07
CUST-000131,2026-06-01,8,12.98,0.451,2026-06-08
CUST-000131,2026-07-01,3,14.23,0.257,2026-07-16
CUST-000131,2026-08-01,4,14.63,0.244,2026-08-01
CUST-000132,2026-03-01,21,13.36,0.712,2026-03-19
CUST-000132,2026-04-01,19,13.99,0.771,2026-04-27
CUST-000132,2026-05-01,19,13.41,0.685,2026-05-27
CUST-000132,2026-06-01,21,10.27,0.691,2026-06-20
CUST-000132,2026-07-01,22,12.95,0.626,2026-07-08
CUST-000132,2026-08-01,23,10.35,0.646,2026-08-18
CUST-000133,2026-03-01,20,18.16,0.722,2026-03-20
CUST-000133,2026-04-01,21,13.06,0.66,2026-04-04
CUST-000133,2026-05-01,19,17.55,0.718,2026-05-13
CUST-000133,2026-06-01,14,10.55,0.589,2026-06-27
CUST-000133,2026-07-01,15,14.98,0.725,2026-07-21
CUST-000133,2026-08-01,16,8.96,0.732,2026-08-07
CUST-000134,2026-03-01,14,19.4,0.41,2026-03-12
CUST-000134,2026-04-01,15,18.36,0.439,2026-04-09
CUST-000134,2026-05-01,15,24.14,0.518,2026-05-10
CUST-000134,2026-06-01,14,24.05,0.469,2026-06-18
CUST-000134,2026-07-01,12,13.64,0.513,2026-07-01
CUST-000134,2026-08-01,11,20.03,0.497,2026-08-25
CUST-000135,2026-03-01,12,39.32,0.784,2026-03-27
CUST-000135,2026-04-01,11,42.31,0.673,2026-04-26
CUST-000135,2026-05-01,15,42.31,0.788,2026-05-11
CUST-000135,2026-06-01,6,39.98,0.762,2026-06-07
CUST-000135,2026-07-01,10,41.33,0.812,2026-07-10
CUST-000135,2026-08-01,13,36.93,0.731,2026-08-24
CUST-000136,2026-03-01,17,21.14,0.503,2026-03-03
CUST-000136,2026-04-01,23,31.86,0.476,2026-04-18
CUST-000136,2026-05-01,23,29.36,0.528,2026-05-01
CUST-000136,2026-06-01,20,23.71,0.484,2026-06-27
CUST-000136,2026-07-01,24,32.96,0.462,2026-07-14
CUST-000136,2026-08-01,18,35.28,0.514,2026-08-09
CUST-000137,2026-03-01,10,24.05,0.694,2026-03-20
CUST-000137,2026-04-01,6,23.26,0.61,2026-04-04
CUST-000137,2026-05-01,9,18.04,0.741,2026-05-24
CUST-000137,2026-06-01,9,16.28,0.703,2026-06-01
CUST-000137,2026-07-01,7,18.24,0.612,2026-07-15
CUST-000137,2026-08-01,7,22.26,0.679,2026-08-27
CUST-000138,2026-03-01,15,19.03,0.345,2026-03-03
CUST-000138,2026-04-01,12,23.04,0.304,2026-04-24
CUST-000138,2026-05-01,17,20.91,0.329,2026-05-25
CUST-000138,2026-06-01,14,22.09,0.349,2026-06-25
CUST-000138,2026-07-01,19,19.19,0.273,2026-07-26
CUST-000138,2026-08-01,12,17.49,0.31,2026-08-27
CUST-000139,2026-03-01,15,16.48,0.322,2026-03-16
CUST-000139,2026-04-01,18,12.03,0.364,2026-04-01
CUST-000139,2026-05-01,19,12.05,0.421,2026-05-06
CUST-000139,2026-06-01,16,13.91,0.35,2026-06-16
CUST-000139,2026-07-01,16,13.27,0.38,2026-07-11
CUST-000139,2026-08-01,19,13.53,0.447,2026-08-15
CUST-000140,2026-03-01,23,47.93,0.338,2026-03-15
CUST-000140,2026-04-01,21,42.22,0.366,2026-04-25
CUST-000140,2026-05-01,21,47.83,0.304,2026-05-17
CUST-000140,2026-06-01,25,50.29,0.308,2026-06-20
CUST-000140,2026-07-01,26,42.93,0.311,2026-07-23
CUST-000140,2026-08-01,20,45.9,0.287,2026-08-05
CUST-000141,2026-03-01,23,25.27,0.403,2026-03-16
CUST-000141,2026-04-01,19,26.83,0.351,2026-04-25
CUST-000141,2026-05-01,21,24.19,0.326,2026-05-01
CUST-000141,2026-06-01,13,18.07,0.246,2026-06-14
CUST-000141,2026-07-01,15,9.6,0.194,2026-07-26
CUST-000141,2026-08-01,12,14.5,0.193,2026-08-20
CUST-000142,2026-03-01,12,33.79,0.581,2026-03-04
CUST-000142,2026-04-01,14,32.94,0.531,2026-04-16
CUST-000142,2026-05-01,13,38.82,0.545,2026-05-14
CUST-000142,2026-06-01,14,36.55,0.56,2026-06-05
CUST-000142,2026-07-01,6,34.71,0.499,2026-07-09
CUST-000142,2026-08-01,16,38.75,0.571,2026-08-24
CUST-000143,2026-03-01,24,28.95,0.513,2026-03-03
CUST-000143,2026-04-01,19,23.43,0.435,2026-04-01
CUST-000143,2026-05-01,21,26.15,0.462,2026-05-27
CUST-000143,2026-06-01,21,21.8,0.478,2026-06-22
CUST-000143,2026-07-01,20,29.81,0.47,2026-07-10
CUST-000143,2026-08-01,19,23.97,0.542,2026-08-06
CUST-000144,2026-03-01,12,35.87,0.604,2026-03-27
CUST-000144,2026-04-01,11,29.37,0.679,2026-04-02
CUST-000144,2026-05-01,16,32.07,0.715,2026-05-09
CUST-000144,2026-06-01,16,32.67,0.662,2026-06-22
CUST-000144,2026-07-01,19,35.9,0.695,2026-07-19
CUST-000144,2026-08-01,17,33.61,0.634,2026-08-26
CUST-000145,2026-03-01,19,14.54,0.601,2026-03-12
CUST-000145,2026-04-01,13,20.07,0.551,2026-04-16
CUST-000145,2026-05-01,12,13.03,0.473,2026-05-09
CUST-000145,2026-06-01,7,13.71,0.448,2026-06-14
CUST-000145,2026-07-01,9,7.84,0.346,2026-07-08
CUST-000145,2026-08-01,10,10.38,0.274,2026-08-12
CUST-000146,2026-03-01,9,21.24,0.321,2026-03-16
CUST-000146,2026-04-01,8,10.8,0.308,2026-04-15
CUST-000146,2026-05-01,6,11.19,0.24,2026-05-06
CUST-000146,2026-06-01,5,11.8,0.219,2026-06-22
CUST-000146,2026-07-01,5,16.28,0.182,2026-07-13
CUST-000146,2026-08-01,5,7.19,0.157,2026-08-04
CUST-000147,2026-03-01,7,26.05,0.387,2026-03-13
CUST-000147,2026-04-01,9,36.29,0.314,2026-04-11
CUST-000147,2026-05-01,7,41.14,0.361,2026-05-23
CUST-000147,2026-06-01,12,30.94,0.382,2026-06-23
CUST-000147,2026-07-01,9,34.47,0.341,2026-07-18
CUST-000147,2026-08-01,7,38.02,0.379,2026-08-27
CUST-000148,2026-03-01,20,31.54,0.387,2026-03-23
CUST-000148,2026-04-01,18,25.55,0.3,2026-04-26
CUST-000148,2026-05-01,16,22.1,0.352,2026-05-02
CUST-000148,2026-06-01,19,24.33,0.349,2026-06-23
CUST-000148,2026-07-01,19,21.54,0.365,2026-07-08
CUST-000148,2026-08-01,22,28.7,0.389,2026-08-18
CUST-000149,2026-03-01,13,22.45,0.742,2026-03-23
CUST-000149,2026-04-01,7,14.88,0.663,2026-04-25
CUST-000149,2026-05-01,9,21.23,0.71,2026-05-13
CUST-000149,2026-06-01,10,17.64,0.747,2026-06-04
CUST-000149,2026-07-01,10,17.16,0.686,2026-07-01
CUST-000149,2026-08-01,10,16.23,0.691,2026-08-12
CUST-000150,2026-03-01,22,14.73,0.606,2026-03-06
CUST-000150,2026-04-01,21,16.66,0.541,2026-04-02
CUST-000150,2026-05-01,12,5.87,0.494,2026-05-05
CUST-000150,2026-06-01,11,9.43,0.384,2026-06-10
CUST-000150,2026-07-01,10,11.76,0.34,2026-07-27
